Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
5.09,0.0662885,-0.0125491,-0.0788376,-0.0310265,0.0837886,-0.0527621
5.095,0.0706559,-0.00327719,-0.0739331,-0.0389011,0.0834784,-0.0445773
5.1,0.0787057,0.00595287,-0.0727528,-0.0488776,0.0874446,-0.0385669
5.105,0.0905632,0.0156258,-0.0749373,-0.0613082,0.0955517,-0.0342435
5.11,0.104334,0.0244247,-0.0799088,-0.0743386,0.106372,-0.0320338
5.115,0.11525,0.0317442,-0.0835054,-0.0848669,0.114751,-0.0298844
5.12,0.120044,0.0386164,-0.081428,-0.0916028,0.11632,-0.0247173
5.125,0.118462,0.0452788,-0.0731827,-0.0945355,0.110646,-0.0161103
5.13,0.113474,0.0511361,-0.0623384,-0.0950379,0.101506,-0.00646765
5.135,0.109821,0.0556647,-0.0541558,-0.0955429,0.0946717,0.000871214
5.14,0.110889,0.0591355,-0.0517534,-0.0981636,0.0939015,0.00426206
5.145,0.115084,0.0620199,-0.0530643,-0.102251,0.0970805,0.00517052
5.15,0.118177,0.0643204,-0.0538562,-0.105365,0.0993232,0.00604152
5.155,0.116475,0.0650307,-0.051444,-0.104792,0.0969479,0.00784431
5.16,0.108966,0.0624982,-0.0464673,-0.0989946,0.0897391,0.00925546
5.165,0.0984522,0.0563512,-0.042101,-0.0893757,0.0811484,0.00822732
5.17,0.0874223,0.0469615,-0.0404608,-0.0775865,0.0738333,0.0037532
5.175,0.0753928,0.0351147,-0.0402781,-0.0638015,0.0667826,-0.00298108
5.18,0.0605575,0.0214083,-0.0391492,-0.047323,0.0575656,-0.0102427
5.185,0.0416922,0.00620041,-0.0354918,-0.0276508,0.0445622,-0.0169114
5.19,0.0216372,-0.0103043,-0.0319415,-0.00654309,0.0309337,-0.0243906
5.195,0.00484339,-0.0275626,-0.032406,0.0131169,0.0215059,-0.0346228
5.2,-0.00697988,-0.0454776,-0.0384977,0.0302863,0.0181968,-0.0484832
5.205,-0.0140091,-0.0632237,-0.0492147,0.0445904,0.020326,-0.0649163
5.21,-0.017618,-0.0802566,-0.0626386,0.0565079,0.0259926,-0.0825005
5.215,-0.0215728,-0.0968524,-0.0752796,0.0683728,0.0310076,-0.0993804
5.22,-0.0288192,-0.111624,-0.0828049,0.0810849,0.0311687,-0.112254
5.225,-0.038608,-0.121534,-0.0829265,0.0924583,0.0255873,-0.118046
5.23,-0.0475186,-0.127128,-0.0796094,0.100832,0.0185276,-0.11936
5.235,-0.0515459,-0.130919,-0.0793727,0.105346,0.0160658,-0.121412
5.24,-0.0503957,-0.134025,-0.083629,0.106475,0.0191873,-0.125662
5.245,-0.0463904,-0.137457,-0.0910664,0.106144,0.0257937,-0.131938
5.25,-0.0414134,-0.142449,-0.101035,0.106153,0.0344227,-0.140575
5.255,-0.0368998,-0.148481,-0.111581,0.10703,0.0431175,-0.150147
5.26,-0.0344226,-0.1533,-0.118877,0.108382,0.04876,-0.157142
5.265,-0.0345212,-0.155599,-0.121078,0.109766,0.0499736,-0.15974
5.27,-0.0363831,-0.155592,-0.119208,0.110837,0.0478192,-0.158656
5.275,-0.0373835,-0.154714,-0.117331,0.110908,0.0461576,-0.157065
5.28,-0.0364406,-0.153379,-0.116938,0.109592,0.0464751,-0.156067
5.285,-0.0352123,-0.151719,-0.116507,0.107925,0.0469353,-0.15486
5.29,-0.0348024,-0.149143,-0.11434,0.106201,0.0459213,-0.152122
5.295,-0.0353161,-0.144942,-0.109626,0.104072,0.0429026,-0.146975
5.3,-0.0363446,-0.140236,-0.103892,0.101949,0.0389982,-0.140947
5.305,-0.0373489,-0.136431,-0.0990822,0.100332,0.0356417,-0.135974
5.31,-0.0387675,-0.13343,-0.0946622,0.0994181,0.0322708,-0.131689
5.315,-0.0406142,-0.130352,-0.0897375,0.0987072,0.0283613,-0.127068
5.32,-0.042719,-0.126897,-0.0841783,0.0979279,0.0239366,-0.121865
5.325,-0.0448367,-0.122426,-0.0775891,0.0965689,0.0189096,-0.115479
5.33,-0.0461035,-0.117855,-0.0717518,0.0946616,0.0148081,-0.10947
5.335,-0.0458972,-0.114993,-0.0690958,0.09289,0.0133937,-0.106284
5.34,-0.0437882,-0.114521,-0.0707329,0.0913999,0.0155565,-0.106956
5.345,-0.0399951,-0.115042,-0.0750474,0.0895109,0.0202375,-0.109748
5.35,-0.0360519,-0.114954,-0.0789023,0.0871833,0.0247397,-0.111923
5.355,-0.0333614,-0.114687,-0.0813259,0.0854759,0.0276923,-0.113168
5.36,-0.0316285,-0.115377,-0.0837488,0.0848739,0.0300917,-0.114966
5.365,-0.0301708,-0.116971,-0.0868006,0.0849526,0.0326952,-0.117648
5.37,-0.028294,-0.118888,-0.0905943,0.0849757,0.0359691,-0.120945
5.375,-0.0250127,-0.119864,-0.0948518,0.0836449,0.0403216,-0.123966
5.38,-0.0214125,-0.119531,-0.0981183,0.0813736,0.0442861,-0.12566
5.385,-0.0197468,-0.118487,-0.0987406,0.0798094,0.0456071,-0.125417
5.39,-0.0216837,-0.117924,-0.0962404,0.0806026,0.0430453,-0.123648
5.395,-0.0266767,-0.118344,-0.0916674,0.0837277,0.0375224,-0.12125
5.4,-0.0326971,-0.119295,-0.0865975,0.0877523,0.0311194,-0.118872
5.405,-0.0385748,-0.120458,-0.0818834,0.0918178,0.0250042,-0.116822
5.41,-0.0436152,-0.122117,-0.0785017,0.0956855,0.0201417,-0.115827
5.415,-0.046637,-0.124688,-0.0780509,0.0989144,0.0181368,-0.117051
5.42,-0.0465495,-0.128239,-0.0816893,0.100914,0.020288,-0.121202
5.425,-0.0439779,-0.132581,-0.0886031,0.101936,0.0257644,-0.127701
5.43,-0.0405686,-0.137539,-0.0969705,0.102831,0.0325636,-0.135394
5.435,-0.0358448,-0.142451,-0.106606,0.102939,0.0408539,-0.143793
5.44,-0.0294656,-0.147057,-0.117592,0.101915,0.0508795,-0.152795
5.445,-0.0257641,-0.150592,-0.124828,0.101819,0.0571946,-0.159014
5.45,-0.0281519,-0.152677,-0.124525,0.104401,0.0556409,-0.160042
5.455,-0.0348051,-0.153977,-0.119172,0.108993,0.0487091,-0.157702
5.46,-0.0432343,-0.155707,-0.112473,0.114859,0.0399748,-0.154833
5.465,-0.0516508,-0.158087,-0.106436,0.121092,0.0316303,-0.152723
5.47,-0.057593,-0.159449,-0.101856,0.125309,0.0255553,-0.150865
5.475,-0.0592544,-0.159007,-0.0997528,0.126013,0.0233818,-0.149395
5.48,-0.0573594,-0.157415,-0.100056,0.124,0.0246509,-0.148651
5.485,-0.0539855,-0.155883,-0.101897,0.121167,0.0276618,-0.148829
5.49,-0.0504761,-0.155787,-0.105311,0.119086,0.0316589,-0.150745
5.495,-0.0472989,-0.157431,-0.110132,0.118201,0.0362769,-0.154478
5.5,-0.0441222,-0.160323,-0.116201,0.118037,0.0416146,-0.159651
5.505,-0.0417247,-0.16333,-0.121605,0.118388,0.0461192,-0.164508
5.51,-0.04085,-0.165158,-0.124308,0.118939,0.0481842,-0.167123
5.515,-0.0396573,-0.165546,-0.125889,0.118474,0.0497859,-0.16826
5.52,-0.036066,-0.165478,-0.129412,0.116362,0.0538934,-0.170255
5.525,-0.031306,-0.166321,-0.135015,0.1141,0.0598764,-0.173976
5.53,-0.0286451,-0.167402,-0.138757,0.113188,0.0635729,-0.17676
5.535,-0.0282237,-0.167379,-0.139156,0.112931,0.0640467,-0.176978
5.54,-0.0276527,-0.166083,-0.13843,0.111853,0.0639575,-0.175811
5.545,-0.0273727,-0.164197,-0.136824,0.110603,0.063192,-0.173795
5.55,-0.0313656,-0.162349,-0.130983,0.111841,0.0575142,-0.169355
5.555,-0.0411073,-0.160333,-0.119226,0.116302,0.0451019,-0.161404
5.56,-0.0528527,-0.157914,-0.105062,0.121686,0.0301428,-0.151829
5.565,-0.0617327,-0.156898,-0.0951651,0.126226,0.0193022,-0.145529
5.57,-0.0655173,-0.158302,-0.0927845,0.129222,0.0157427,-0.144965
5.575,-0.0637383,-0.161838,-0.0980996,0.130236,0.0198385,-0.150075
5.58,-0.0567895,-0.16634,-0.10955,0.128824,0.0304614,-0.159285
5.585,-0.0478564,-0.168827,-0.120971,0.125102,0.0422126,-0.167315
5.59,-0.0408184,-0.167766,-0.126947,0.120426,0.0497266,-0.170153
5.595,-0.0379033,-0.16425,-0.126347,0.116713,0.0510628,-0.167776
5.6,-0.0397125,-0.160372,-0.12066,0.115519,0.046735,-0.162254
5.605,-0.0431775,-0.15669,-0.113512,0.115393,0.0406077,-0.156001
5.61,-0.0428678,-0.151911,-0.109043,0.112455,0.0382061,-0.150661
5.615,-0.0380536,-0.144191,-0.106137,0.105219,0.0393081,-0.144527
5.62,-0.0341177,-0.133226,-0.099108,0.0966158,0.0375221,-0.134138
5.625,-0.0355662,-0.11949,-0.0839241,0.0895218,0.0279195,-0.117441
5.63,-0.041824,-0.104724,-0.0629,0.0846095,0.0121682,-0.0967777
5.635,-0.048323,-0.0909285,-0.0426056,0.0803968,-0.00330095,-0.0770959
5.64,-0.0514305,-0.0779906,-0.0265601,0.0747213,-0.014359,-0.0603623
5.645,-0.0504465,-0.0657469,-0.0153004,0.0670842,-0.0202916,-0.0467927
5.65,-0.0460009,-0.0532051,-0.00720424,0.0572766,-0.0223992,-0.0348773
5.655,-0.0413012,-0.0402555,0.00104577,0.0470868,-0.024449,-0.0226377
5.66,-0.040249,-0.0276042,0.0126448,0.0391751,-0.0305383,-0.00863682
5.665,-0.0424551,-0.0159604,0.0264947,0.0337261,-0.0398082,0.006082
5.67,-0.04434,-0.00751332,0.0368267,0.0299375,-0.0468616,0.0169241
5.675,-0.0432911,-0.00629944,0.0369917,0.0286311,-0.0463513,0.0177202
5.68,-0.0390644,-0.0153166,0.0237478,0.0313969,-0.0362647,0.00486775
5.685,-0.03349,-0.0343796,-0.000889536,0.0391845,-0.0188219,-0.0203626
5.69,-0.0286842,-0.0609315,-0.0322473,0.0517396,0.00205719,-0.0537968
5.695,-0.0252929,-0.0918325,-0.0665396,0.0676223,0.0238138,-0.0914361
5.7,-0.0244563,-0.123345,-0.0988886,0.085333,0.0429735,-0.128306
5.705,-0.0269002,-0.151526,-0.124626,0.103014,0.0564218,-0.159436
5.71,-0.0288922,-0.173894,-0.145001,0.117078,0.0670357,-0.184114
5.715,-0.0265036,-0.189912,-0.163408,0.124948,0.079042,-0.20399
5.72,-0.0239434,-0.199988,-0.176044,0.129287,0.0878156,-0.217102
5.725,-0.0272815,-0.205934,-0.178653,0.134647,0.0873942,-0.222041
5.73,-0.0362233,-0.209376,-0.173152,0.141797,0.079056,-0.220853
5.735,-0.0462074,-0.210552,-0.164345,0.14824,0.0682066,-0.216447
5.74,-0.0523663,-0.210535,-0.158169,0.151786,0.0610851,-0.212871
5.745,-0.0514744,-0.20904,-0.157566,0.150408,0.061252,-0.21166
5.75,-0.0408797,-0.199292,-0.158412,0.138663,0.0678572,-0.20652
5.755,-0.0187009,-0.168696,-0.149995,0.108193,0.0758025,-0.183996
5.76,0.00897168,-0.101181,-0.110153,0.0532372,0.0687766,-0.122014
5.765,0.0276299,0.0201868,-0.00744313,-0.0276069,0.0202494,0.00735753
5.77,0.0256098,0.204155,0.178545,-0.132655,-0.0882972,0.220952
5.775,-3.70E-05,0.434281,0.434318,-0.250711,-0.250775,0.501486
5.78,-0.0472365,0.653405,0.700642,-0.349971,-0.431787,0.781759
5.785,-0.109688,0.78231,0.891999,-0.388338,-0.578324,0.966662
5.79,-0.1774,0.771885,0.949284,-0.343226,-0.650491,0.993717
5.795,-0.235745,0.637241,0.872986,-0.231804,-0.640126,0.87193
5.8,-0.268021,0.442532,0.710554,-0.100754,-0.56498,0.665734
5.805,-0.266424,0.254115,0.520539,0.0071068,-0.454353,0.447246
5.81,-0.237689,0.107261,0.34495,0.0753024,-0.336387,0.261084
5.815,-0.195474,0.00684105,0.202315,0.108907,-0.229664,0.120756
5.82,-0.151279,-0.05791,0.0933688,0.120775,-0.141247,0.0204721
5.825,-0.111682,-0.100847,0.0108345,0.122704,-0.0707348,-0.0519689
5.83,-0.079092,-0.131408,-0.0523156,0.121532,-0.0154593,-0.106073
5.835,-0.0526091,-0.153627,-0.101018,0.11907,0.0279487,-0.147019
5.84,-0.0311688,-0.169133,-0.137964,0.115644,0.0616584,-0.177303
5.845,-0.0171926,-0.179738,-0.162545,0.113698,0.0839191,-0.197617
5.85,-0.010787,-0.186474,-0.175687,0.113889,0.0952051,-0.209094
5.855,-0.00958132,-0.1902,-0.180619,0.115344,0.0987487,-0.214093
5.86,-0.0125031,-0.191991,-0.179488,0.118065,0.0964085,-0.214473
5.865,-0.018026,-0.192187,-0.174161,0.121366,0.0901445,-0.211511
5.87,-0.022899,-0.190994,-0.168095,0.123491,0.0838288,-0.20732
5.875,-0.024536,-0.188844,-0.164308,0.123195,0.0806976,-0.203893
5.88,-0.0226194,-0.185947,-0.163328,0.120416,0.081238,-0.201654
5.885,-0.0193042,-0.181951,-0.162647,0.116195,0.0827591,-0.198954
5.89,-0.0171977,-0.177295,-0.160097,0.11229,0.0825028,-0.194793
5.895,-0.0161757,-0.173166,-0.15699,0.109316,0.0812993,-0.190616
5.9,-0.0147016,-0.170169,-0.155467,0.106735,0.081271,-0.188006
5.905,-0.0117288,-0.167867,-0.156138,0.103689,0.0833746,-0.187064
5.91,-0.00687209,-0.165529,-0.158657,0.0995357,0.0876329,-0.187169
5.915,-0.00138769,-0.163428,-0.162041,0.0951565,0.092753,-0.18791
5.92,0.00294093,-0.16184,-0.164781,0.0917404,0.0968342,-0.188575
5.925,0.00638996,-0.159845,-0.166235,0.0885975,0.0996652,-0.188263
5.93,0.0107328,-0.1565,-0.167233,0.0841586,0.102748,-0.186907
5.935,0.0166724,-0.151236,-0.167909,0.0776904,0.106568,-0.184258
5.94,0.0223766,-0.143929,-0.166306,0.0701786,0.108936,-0.179115
5.945,0.0270345,-0.135763,-0.162798,0.0627746,0.1096,-0.172374
5.95,0.0327513,-0.128543,-0.161294,0.0553051,0.112032,-0.167337
5.955,0.0412077,-0.122551,-0.163759,0.0469637,0.118337,-0.165301
5.96,0.0503782,-0.11717,-0.167548,0.0385624,0.12582,-0.164382
5.965,0.0561008,-0.111773,-0.167874,0.0321423,0.129312,-0.161454
5.97,0.057693,-0.104748,-0.162441,0.0271673,0.127095,-0.154262
5.975,0.0570274,-0.0955893,-0.152617,0.0222637,0.121038,-0.143302
5.98,0.0569716,-0.0859163,-0.142888,0.0167112,0.115389,-0.1321
5.985,0.0606964,-0.077344,-0.13804,0.00961149,0.114741,-0.124352
5.99,0.0686165,-0.0709833,-0.1396,0.00136643,0.120214,-0.12158
5.995,0.0794369,-0.0667686,-0.146206,-0.00731402,0.130275,-0.122961
6,0.0917455,-0.0635572,-0.155303,-0.0162745,0.142633,-0.126359
6.005,0.10266,-0.0605585,-0.163219,-0.0243073,0.153505,-0.129198
6.01,0.10892,-0.0560671,-0.164987,-0.0305144,0.15814,-0.127625
6.015,0.10937,-0.0499082,-0.159278,-0.03433,0.155104,-0.120774
6.02,0.10591,-0.0441346,-0.150044,-0.0356659,0.147775,-0.112109
6.025,0.100884,-0.0402505,-0.141134,-0.0350065,0.139729,-0.104722
6.03,0.0962832,-0.0377521,-0.134035,-0.033793,0.132974,-0.0991815
6.035,0.0924453,-0.036101,-0.128546,-0.0325304,0.12759,-0.0950592
6.04,0.0873136,-0.0356595,-0.122973,-0.0298225,0.121409,-0.0915866
6.045,0.078901,-0.0371359,-0.116037,-0.0241131,0.112547,-0.0884343
6.05,0.0662211,-0.0422004,-0.108421,-0.0138684,0.10083,-0.0869615
6.055,0.0504854,-0.0524076,-0.102893,0.0011098,0.088553,-0.0896628
6.06,0.0345796,-0.0667492,-0.101329,0.0185731,0.0784667,-0.0970398
6.065,0.0198944,-0.0828018,-0.102696,0.0363196,0.0707777,-0.107097
6.07,0.00714587,-0.099044,-0.10619,0.0530574,0.0654344,-0.118492
6.075,-0.00280803,-0.114994,-0.112186,0.0680128,0.0631491,-0.131162
6.08,-0.00977261,-0.129897,-0.120125,0.0806384,0.0637117,-0.14435
6.085,-0.0159346,-0.143219,-0.127284,0.0918872,0.0642876,-0.156175
6.09,-0.0237554,-0.154615,-0.13086,0.102982,0.0618368,-0.164819
6.095,-0.0324203,-0.163517,-0.131097,0.113125,0.056971,-0.170096
6.1,-0.0388158,-0.170373,-0.131557,0.120775,0.0535442,-0.174319
6.105,-0.0411426,-0.175401,-0.134258,0.125021,0.0537603,-0.178782
6.11,-0.0398873,-0.17887,-0.138982,0.126299,0.0572126,-0.183512
6.115,-0.0359772,-0.18178,-0.145803,0.125722,0.0634079,-0.18913
6.12,-0.032438,-0.184689,-0.152251,0.125358,0.069174,-0.194532
6.125,-0.0325094,-0.186809,-0.1543,0.126624,0.0703158,-0.196939
6.13,-0.0353728,-0.18827,-0.152897,0.12912,0.0678528,-0.196973
6.135,-0.0385329,-0.189235,-0.150703,0.131502,0.0647612,-0.196263
6.14,-0.0410108,-0.18855,-0.147539,0.132537,0.0615041,-0.194041
6.145,-0.0442348,-0.185583,-0.141348,0.132685,0.0560682,-0.188753
6.15,-0.0489316,-0.181505,-0.132574,0.133043,0.0482908,-0.181334
6.155,-0.0523623,-0.176958,-0.124595,0.132398,0.0417038,-0.174102
6.16,-0.0515107,-0.173695,-0.122185,0.130023,0.0408037,-0.170826
6.165,-0.0475855,-0.172838,-0.125252,0.127261,0.0448409,-0.172102
6.17,-0.0436068,-0.172675,-0.129068,0.12487,0.0493411,-0.174212
6.175,-0.0411522,-0.171117,-0.129965,0.122554,0.0512758,-0.173829
6.18,-0.0406675,-0.168526,-0.127858,0.120778,0.0503395,-0.171117
6.185,-0.0411304,-0.166397,-0.125267,0.119816,0.0485761,-0.168392
6.19,-0.040446,-0.165124,-0.124678,0.118686,0.0486312,-0.167317
6.195,-0.0386305,-0.164492,-0.125862,0.117273,0.050363,-0.167636
6.2,-0.0369687,-0.163818,-0.12685,0.115924,0.0518927,-0.167817
6.205,-0.0363655,-0.163425,-0.127059,0.115349,0.0523621,-0.167711
6.21,-0.0365443,-0.163936,-0.127392,0.115748,0.052451,-0.168199
6.215,-0.0360911,-0.164681,-0.12859,0.115916,0.0534042,-0.16932
6.22,-0.0351797,-0.164414,-0.129235,0.115236,0.0543027,-0.169538
6.225,-0.0345973,-0.163085,-0.128488,0.114132,0.0542078,-0.16834
6.23,-0.034097,-0.162629,-0.128532,0.11358,0.0545223,-0.168102
6.235,-0.0332577,-0.164853,-0.131596,0.11438,0.0567755,-0.171155
6.24,-0.0323031,-0.168995,-0.136692,0.116219,0.0602687,-0.176488
6.245,-0.0323876,-0.172753,-0.140365,0.118438,0.0623408,-0.180779
6.25,-0.0346247,-0.174773,-0.140149,0.120896,0.0609242,-0.18182
6.255,-0.0395545,-0.176252,-0.136697,0.124596,0.0560853,-0.180681
6.26,-0.0452424,-0.179614,-0.134372,0.129821,0.0514589,-0.18128
6.265,-0.0487414,-0.184521,-0.13578,0.134674,0.0502515,-0.184926
6.27,-0.0491406,-0.189283,-0.140143,0.137654,0.0525401,-0.190194
6.275,-0.0470548,-0.193104,-0.146049,0.138655,0.0571541,-0.19581
6.28,-0.0426949,-0.195252,-0.152557,0.137379,0.063429,-0.200808
6.285,-0.0378447,-0.196737,-0.158892,0.135436,0.0698869,-0.205323
6.29,-0.0351402,-0.198896,-0.163755,0.135121,0.074256,-0.209377
6.295,-0.0351925,-0.201207,-0.166014,0.136485,0.0755298,-0.212015
6.3,-0.0360239,-0.202339,-0.166315,0.137619,0.0752233,-0.212842
6.305,-0.036132,-0.201943,-0.165811,0.137452,0.07487,-0.212322
6.31,-0.0375318,-0.201853,-0.164321,0.138209,0.0732016,-0.21141
6.315,-0.041919,-0.202828,-0.160909,0.141305,0.0686991,-0.210004
6.32,-0.0488137,-0.203948,-0.155134,0.145932,0.0613839,-0.207316
6.325,-0.0542409,-0.20433,-0.150089,0.149286,0.0553379,-0.204624
6.33,-0.0548753,-0.204783,-0.149907,0.149913,0.0548667,-0.20478
6.335,-0.0532733,-0.206328,-0.153054,0.149881,0.0576085,-0.207489
6.34,-0.0535953,-0.208053,-0.154458,0.151063,0.0582331,-0.209296
6.345,-0.0559169,-0.209,-0.153083,0.15295,0.0560987,-0.209048
6.35,-0.0570697,-0.20846,-0.15139,0.153303,0.0544559,-0.207759
6.355,-0.056043,-0.206529,-0.150486,0.151596,0.0545268,-0.206123
6.36,-0.054672,-0.204686,-0.150014,0.14974,0.0550457,-0.204786
6.365,-0.053834,-0.205949,-0.152115,0.149986,0.0567427,-0.206729
6.37,-0.0522092,-0.211148,-0.158938,0.152049,0.0616201,-0.213669
6.375,-0.0492016,-0.217542,-0.168341,0.154005,0.0687851,-0.22279
6.38,-0.0460183,-0.222648,-0.17663,0.155115,0.0754085,-0.230523
6.385,-0.0440547,-0.22677,-0.182715,0.156361,0.0800557,-0.236416
6.39,-0.0445787,-0.230772,-0.186194,0.158974,0.0817614,-0.240735
6.395,-0.0472612,-0.233906,-0.186645,0.162332,0.0804731,-0.242805
6.4,-0.0496483,-0.235731,-0.186083,0.164764,0.0787706,-0.243534
6.405,-0.0501418,-0.23642,-0.186278,0.165446,0.0785981,-0.244044
6.41,-0.0501208,-0.235784,-0.185663,0.165067,0.0782554,-0.243322
6.415,-0.0517818,-0.233609,-0.181827,0.16477,0.0750817,-0.239852
6.42,-0.055717,-0.2308,-0.175083,0.165421,0.0689162,-0.234337
6.425,-0.0605253,-0.228834,-0.168309,0.167061,0.0622286,-0.22929
6.43,-0.063335,-0.228339,-0.165004,0.168398,0.0586986,-0.227096
6.435,-0.0626775,-0.228415,-0.165738,0.168062,0.0595017,-0.227564
6.44,-0.0596922,-0.227318,-0.167626,0.165705,0.0623155,-0.228021
6.445,-0.0563671,-0.225084,-0.168717,0.162496,0.0648654,-0.227361
6.45,-0.0548906,-0.222916,-0.168025,0.160392,0.0653184,-0.22571
6.455,-0.0555105,-0.22154,-0.16603,0.159955,0.0638084,-0.223764
6.46,-0.0550862,-0.22052,-0.165434,0.159121,0.0637093,-0.222831
6.465,-0.0520261,-0.219416,-0.16739,0.156717,0.0666053,-0.223322
6.47,-0.0481688,-0.216906,-0.168737,0.153041,0.06961,-0.222651
6.475,-0.0441407,-0.210897,-0.166757,0.147246,0.0707924,-0.218039
6.48,-0.0404766,-0.201226,-0.16075,0.139547,0.0694397,-0.208987
6.485,-0.0401756,-0.190325,-0.15015,0.13308,0.0634935,-0.196573
6.49,-0.0450414,-0.179877,-0.134836,0.129857,0.0518427,-0.181699
6.495,-0.0523842,-0.169279,-0.116894,0.127977,0.037245,-0.165222
6.5,-0.0582546,-0.157467,-0.0992125,0.124547,0.023647,-0.148194
6.505,-0.0602329,-0.143339,-0.0831056,0.117532,0.0132055,-0.130738
6.51,-0.0584131,-0.126427,-0.0680143,0.106718,0.00554321,-0.112261
6.515,-0.0547521,-0.108154,-0.0534015,0.0940536,-0.000779771,-0.0932738
6.52,-0.0496605,-0.0914863,-0.0418259,0.0814911,-0.0045233,-0.0769678
6.525,-0.0424683,-0.0798252,-0.0373569,0.0706061,-0.00295105,-0.0676551
6.53,-0.0345134,-0.0763207,-0.0418073,0.0639901,0.00421116,-0.0682012
6.535,-0.0297814,-0.0828844,-0.053103,0.0650476,0.0134648,-0.0785124
6.54,-0.0304414,-0.0978714,-0.06743,0.0740814,0.0213554,-0.0954368
6.545,-0.0350931,-0.118456,-0.0833634,0.0886519,0.0278689,-0.116521
6.55,-0.0412853,-0.143329,-0.102044,0.106587,0.0350791,-0.141666
6.555,-0.0468719,-0.170294,-0.123422,0.125381,0.0441961,-0.169577
6.56,-0.0510033,-0.196471,-0.145467,0.142879,0.0545389,-0.197418
6.565,-0.0537044,-0.219351,-0.165647,0.157649,0.06463,-0.222279
6.57,-0.0555644,-0.237269,-0.181705,0.169068,0.0728272,-0.241895
6.575,-0.0573102,-0.249743,-0.192433,0.177277,0.078013,-0.25529
6.58,-0.058582,-0.257228,-0.198646,0.182333,0.0808661,-0.263199
6.585,-0.0577501,-0.261384,-0.203634,0.184252,0.0842259,-0.268478
6.59,-0.0541506,-0.264842,-0.210692,0.18417,0.0903789,-0.274549
6.595,-0.0497059,-0.269296,-0.21959,0.184176,0.0980825,-0.282258
6.6,-0.0442548,-0.27288,-0.228625,0.183098,0.106446,-0.289544
6.605,-0.0333273,-0.268134,-0.234807,0.174049,0.116324,-0.290373
6.61,-0.0116373,-0.242749,-0.231112,0.14687,0.126714,-0.273583
6.615,0.0214136,-0.181721,-0.203135,0.0925535,0.129643,-0.222197
6.62,0.0576013,-0.0668064,-0.124408,0.00531456,0.105083,-0.110398
6.625,0.0830842,0.115433,0.0323491,-0.114614,0.0292919,0.0853221
6.63,0.0821527,0.35528,0.273128,-0.252552,-0.110259,0.362812
6.635,0.0428941,0.599481,0.556587,-0.370875,-0.296581,0.667456
6.64,-0.0304578,0.762575,0.793033,-0.422688,-0.475442,0.898131
6.645,-0.117728,0.77866,0.896388,-0.381589,-0.5855,0.967089
6.65,-0.193732,0.64856,0.842292,-0.262595,-0.598148,0.860743
6.655,-0.24056,0.436196,0.676755,-0.112951,-0.529612,0.642562
6.66,-0.254459,0.22002,0.474479,0.0198829,-0.420852,0.400969
6.665,-0.240432,0.0489627,0.289394,0.110545,-0.305895,0.19535
6.67,-0.206972,-0.0647217,0.142251,0.156863,-0.201624,0.0447613
6.675,-0.163631,-0.131452,0.0321788,0.170366,-0.113051,-0.0573154
6.68,-0.118617,-0.168733,-0.0501162,0.165902,-0.0395489,-0.126353
6.685,-0.0788712,-0.192153,-0.113282,0.156476,0.019867,-0.176343
6.69,-0.0488785,-0.210916,-0.162037,0.149992,0.0653321,-0.215324
6.695,-0.0290598,-0.22779,-0.19873,0.148292,0.0979594,-0.246252
6.7,-0.0178143,-0.24267,-0.224856,0.150391,0.119536,-0.269926
6.705,-0.0126749,-0.25445,-0.241775,0.154225,0.132271,-0.286495
6.71,-0.00981655,-0.262646,-0.25283,0.157306,0.140304,-0.29761
6.715,-0.00626814,-0.268226,-0.261958,0.158479,0.147622,-0.306102
6.72,-0.00245656,-0.271845,-0.269388,0.158368,0.154113,-0.312481
6.725,-0.000560837,-0.272532,-0.271971,0.15767,0.156699,-0.314369
6.73,-0.00154041,-0.271137,-0.269597,0.15743,0.154762,-0.312193
6.735,-0.00373277,-0.269403,-0.26567,0.157695,0.15123,-0.308924
6.74,-0.00512945,-0.267616,-0.262487,0.15747,0.148585,-0.306055
6.745,-0.00502075,-0.265802,-0.260782,0.15636,0.147663,-0.304023
6.75,-0.00281773,-0.263616,-0.260799,0.153826,0.148945,-0.302771
6.755,0.00159797,-0.260615,-0.262213,0.149544,0.152311,-0.301855
6.76,0.0070839,-0.25672,-0.263804,0.144128,0.156397,-0.300525
6.765,0.01147,-0.252686,-0.264156,0.139266,0.159133,-0.298399
6.77,0.0142587,-0.248942,-0.263201,0.135495,0.160191,-0.295686
6.775,0.0173385,-0.245567,-0.262905,0.131768,0.161799,-0.293566
6.78,0.0233277,-0.242621,-0.265949,0.126609,0.167014,-0.293623
6.785,0.0319039,-0.239904,-0.271808,0.120089,0.175348,-0.295437
6.79,0.0378243,-0.235334,-0.273159,0.114032,0.179546,-0.293579
6.795,0.0369309,-0.227437,-0.264368,0.109988,0.173955,-0.283943
6.8,0.0298041,-0.216792,-0.246596,0.107958,0.15958,-0.267537
6.805,0.0223495,-0.206257,-0.228606,0.106179,0.144889,-0.251068
6.81,0.0207693,-0.198036,-0.218806,0.102345,0.138319,-0.240664
6.815,0.0250599,-0.191991,-0.217051,0.0963777,0.139783,-0.23616
6.82,0.0328983,-0.1865,-0.219398,0.088682,0.145664,-0.234346
