Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
16.47,-0.0130258,-0.0223701,-0.00934436,0.0204358,-0.00212548,-0.0183104
16.475,-0.0128885,-0.020092,-0.00720358,0.0190413,-0.00328217,-0.0157591
16.48,-0.0148307,-0.0188971,-0.00406643,0.0194727,-0.00621474,-0.013258
16.485,-0.0174074,-0.018441,-0.00103365,0.0206971,-0.00945337,-0.0112437
16.49,-0.019599,-0.0171543,0.00244469,0.0212195,-0.0127269,-0.00849259
16.495,-0.0191975,-0.0145611,0.00463642,0.0194905,-0.0137605,-0.00573001
16.5,-0.0145337,-0.0112108,0.0033229,0.0148635,-0.0103095,-0.00455406
16.505,-0.00595541,-0.00686789,-0.000912484,0.00740353,-0.00291153,-0.004492
16.51,0.00335651,-0.00123504,-0.00459155,-0.00122483,0.00458881,-0.00336398
16.515,0.00543086,0.00540974,-2.11E-05,-0.00625882,0.0031477,0.00311112
16.52,-0.00339286,0.0110455,0.0144383,-0.00441823,-0.0102948,0.0147131
16.525,-0.0171337,0.0133241,0.0304578,0.00219947,-0.0274769,0.0252774
16.53,-0.0279728,0.012517,0.0404898,0.00892342,-0.0395268,0.0306034
16.535,-0.0336009,0.0105707,0.0441716,0.0132965,-0.0449019,0.0316054
16.54,-0.0356712,0.00801126,0.0436825,0.0159695,-0.0458148,0.0298454
16.545,-0.0363135,0.00564131,0.0419548,0.0177086,-0.0451882,0.0274796
16.55,-0.0361176,0.00458692,0.0407045,0.0182042,-0.0443533,0.026149
16.555,-0.034222,0.00468428,0.0389062,0.0170536,-0.0422206,0.025167
16.56,-0.030927,0.00564316,0.0365702,0.0145976,-0.0389695,0.0243719
16.565,-0.0282083,0.00685157,0.0350599,0.0123303,-0.0365279,0.0241976
16.57,-0.0268092,0.00617989,0.0329891,0.0119104,-0.0345246,0.0226142
16.575,-0.0246326,0.00245011,0.0270827,0.0128071,-0.0298578,0.0170508
16.58,-0.0202279,-0.0035269,0.016701,0.0137148,-0.0213209,0.00760607
16.585,-0.0155157,-0.0105841,0.00493163,0.0150687,-0.0118053,-0.00326345
16.59,-0.0140076,-0.0178871,-0.00387945,0.0184144,-0.00584751,-0.0125669
16.595,-0.0168306,-0.0233843,-0.00655361,0.0232181,-0.00593345,-0.0172846
16.6,-0.0215935,-0.0261933,-0.00459986,0.0275897,-0.00981126,-0.0177785
16.605,-0.0258872,-0.0282491,-0.00236193,0.0312556,-0.0135823,-0.0176733
16.61,-0.0273048,-0.0310463,-0.00374144,0.033689,-0.0136043,-0.0200847
16.615,-0.0248237,-0.0344786,-0.00965495,0.0342382,-0.00875766,-0.0254805
16.62,-0.0209806,-0.0366894,-0.0157088,0.0332958,-0.00304372,-0.0302521
16.625,-0.0176972,-0.0370025,-0.0193053,0.0315809,0.000928398,-0.0325093
16.63,-0.015596,-0.0366376,-0.0210416,0.0301571,0.00314404,-0.0333011
16.635,-0.017024,-0.0357043,-0.0186803,0.0304426,0.000956296,-0.0313989
16.64,-0.0236195,-0.0325202,-0.00890068,0.0324122,-0.0084979,-0.0239143
16.645,-0.0340522,-0.02691,0.00714225,0.0351965,-0.0237836,-0.0114129
16.65,-0.0442848,-0.0195856,0.0246992,0.0368756,-0.0398279,0.00295239
16.655,-0.0507416,-0.0109137,0.039828,0.0355967,-0.0522903,0.0166937
16.66,-0.0519435,-0.000139252,0.0518042,0.03007,-0.0598987,0.0298288
16.665,-0.0485309,0.0126019,0.0611328,0.0207436,-0.0633143,0.0425707
16.67,-0.0424899,0.0247402,0.0672301,0.0102478,-0.0633469,0.0530991
16.675,-0.0349193,0.0346979,0.0696173,0.000127824,-0.0603542,0.0602264
16.68,-0.0263704,0.0443891,0.0707594,-0.0104031,-0.0560779,0.066481
16.685,-0.0178647,0.0569316,0.0747963,-0.0225553,-0.0534978,0.0760531
16.69,-0.0107698,0.0728046,0.0835743,-0.0358158,-0.0544696,0.0902853
16.695,-0.00662567,0.0902359,0.0968615,-0.0482723,-0.0597483,0.108021
16.7,-0.00521012,0.107096,0.112306,-0.058824,-0.0678482,0.126672
16.705,-0.0043951,0.121594,0.125989,-0.0676648,-0.0752773,0.142942
16.71,-0.00335365,0.13162,0.134974,-0.0740548,-0.0798635,0.153918
16.715,-0.00343786,0.132188,0.135626,-0.074334,-0.0802885,0.154623
16.72,-0.00627491,0.119992,0.126267,-0.0656548,-0.0765232,0.142178
16.725,-0.012577,0.0962392,0.108816,-0.0483023,-0.0700864,0.118389
16.73,-0.0225166,0.0655821,0.0880987,-0.0248639,-0.0638637,0.0887276
16.735,-0.0339789,0.0333425,0.0673214,0.00036744,-0.0584857,0.0581183
16.74,-0.0444172,0.00331798,0.0477351,0.0237286,-0.0532041,0.0294755
16.745,-0.0525066,-0.0233464,0.0291603,0.0437937,-0.0471504,0.00335668
16.75,-0.0573173,-0.0459936,0.0113237,0.0596465,-0.0396298,-0.0200167
16.755,-0.0585537,-0.0634139,-0.00486024,0.070418,-0.0309999,-0.0394181
16.76,-0.0572208,-0.0751856,-0.0179648,0.0764448,-0.0226644,-0.0537804
16.765,-0.0540025,-0.0828946,-0.0288921,0.0790376,-0.0144975,-0.06454
16.77,-0.0495888,-0.0892299,-0.0396411,0.080147,-0.00574331,-0.0744037
16.775,-0.0433256,-0.0956098,-0.0522842,0.0802143,0.00517224,-0.0853866
16.78,-0.0313286,-0.0986331,-0.0673046,0.0750334,0.0207707,-0.0958041
16.785,-0.00906753,-0.088847,-0.0797795,0.056531,0.0408256,-0.0973565
16.79,0.0232238,-0.0504607,-0.0736845,0.0157252,0.05595,-0.0716752
16.795,0.0558227,0.0376018,-0.0182209,-0.0539386,0.0427491,0.0111896
16.8,0.0720979,0.194623,0.122525,-0.153992,-0.0291143,0.183106
16.805,0.0598073,0.426345,0.366537,-0.28068,-0.177091,0.457771
16.81,0.0166433,0.702345,0.685702,-0.415108,-0.386281,0.801389
16.815,-0.0511727,0.94285,0.994023,-0.51481,-0.603444,1.11825
16.82,-0.129847,1.05361,1.18346,-0.533334,-0.758236,1.29157
16.825,-0.200079,0.992487,1.19257,-0.457497,-0.804044,1.26154
16.83,-0.244882,0.797621,1.0425,-0.319124,-0.743272,1.0624
16.835,-0.258426,0.552185,0.810611,-0.169602,-0.617209,0.78681
16.84,-0.245238,0.329888,0.575126,-0.0488725,-0.473638,0.52251
16.845,-0.214724,0.166354,0.381078,0.0279261,-0.343986,0.31606
16.85,-0.176392,0.0632417,0.239633,0.0653271,-0.240192,0.174865
16.855,-0.136678,0.00540019,0.142078,0.0757932,-0.16094,0.0851466
16.86,-0.099169,-0.025692,0.073477,0.0720885,-0.0996771,0.0275887
16.865,-0.0657798,-0.0447619,0.0210179,0.0638213,-0.0501126,-0.0137086
16.87,-0.0387658,-0.0599669,-0.0212011,0.0570033,-0.0101409,-0.0468624
16.875,-0.0201487,-0.0733957,-0.053247,0.0540078,0.0191093,-0.0731172
16.88,-0.00957417,-0.0830449,-0.0734707,0.0534736,0.0368907,-0.0903643
16.885,-0.00456101,-0.0879728,-0.0834118,0.0534244,0.0455245,-0.0989489
16.89,-0.0021445,-0.090163,-0.0880185,0.0532938,0.0495794,-0.102873
16.895,-0.000441987,-0.0918659,-0.0914239,0.0532939,0.0525284,-0.105822
16.9,0.000783938,-0.0932011,-0.0939851,0.0533571,0.0547149,-0.108072
16.905,0.00175343,-0.0939978,-0.0957512,0.0532573,0.0562943,-0.109552
16.91,0.00376833,-0.093964,-0.0977323,0.0520745,0.0586014,-0.110676
16.915,0.00809824,-0.092464,-0.100562,0.0487086,0.0627351,-0.111444
16.92,0.014164,-0.0890999,-0.103264,0.0432643,0.067797,-0.111061
16.925,0.0195199,-0.0844985,-0.104018,0.0375154,0.0713248,-0.10884
16.93,0.0218349,-0.079033,-0.100868,0.0330234,0.0708424,-0.103866
16.935,0.0211867,-0.0735434,-0.0947302,0.0302281,0.0669246,-0.0971527
16.94,0.0197427,-0.0687748,-0.0885175,0.0283087,0.0625041,-0.0908128
16.945,0.0211697,-0.0646288,-0.0857985,0.0250911,0.0617581,-0.0868492
16.95,0.0286449,-0.0607317,-0.0893766,0.0185253,0.0681397,-0.086665
16.955,0.0407804,-0.0561633,-0.0969437,0.00888129,0.079515,-0.0883963
16.96,0.0514903,-0.04978,-0.10127,-0.000987422,0.0881964,-0.0872089
16.965,0.0570547,-0.0416911,-0.0987458,-0.00887019,0.0899514,-0.0810813
16.97,0.0573536,-0.033613,-0.0909666,-0.0137067,0.0856327,-0.071926
16.975,0.0533139,-0.0264506,-0.0797645,-0.0155095,0.0768328,-0.0613233
16.98,0.0477823,-0.0199033,-0.0676856,-0.0160959,0.0666654,-0.0505694
16.985,0.0449817,-0.0130695,-0.0580513,-0.0184245,0.0594861,-0.0410616
16.99,0.0478949,-0.00631692,-0.0542118,-0.024005,0.0589513,-0.0349462
16.995,0.0558176,-0.000379714,-0.0561973,-0.0320071,0.0646718,-0.0326648
17,0.0661982,0.00405563,-0.0621426,-0.0405611,0.0740976,-0.0335365
17.005,0.0768426,0.00714439,-0.0696982,-0.0484899,0.0846054,-0.0361155
17.01,0.0864961,0.0107118,-0.0757843,-0.056123,0.0936925,-0.0375696
17.015,0.0959757,0.0142097,-0.081766,-0.0636156,0.102619,-0.0390037
17.02,0.104958,0.015658,-0.0893003,-0.0696378,0.112155,-0.0425174
17.025,0.11097,0.015519,-0.0954512,-0.0730285,0.119177,-0.0461489
17.03,0.113879,0.0154892,-0.0983894,-0.0746905,0.122553,-0.0478624
17.035,0.115073,0.0155087,-0.0995646,-0.0753915,0.123921,-0.0485297
17.04,0.115231,0.0142655,-0.100965,-0.0747646,0.124821,-0.050056
17.045,0.115732,0.0113622,-0.104369,-0.0733776,0.127075,-0.0536977
17.05,0.117021,0.00830487,-0.108717,-0.0723572,0.13033,-0.0579727
17.055,0.117444,0.00761513,-0.109828,-0.0722026,0.131215,-0.0590128
17.06,0.115481,0.0108055,-0.104676,-0.0729116,0.127108,-0.054196
17.065,0.109504,0.0173278,-0.0921764,-0.0732265,0.11644,-0.0432139
17.07,0.0983635,0.0243166,-0.0740469,-0.0708294,0.0995412,-0.0287118
17.075,0.0835806,0.028591,-0.0549895,-0.0647623,0.0800035,-0.0152412
17.08,0.0686593,0.0294999,-0.0391594,-0.0566722,0.0622492,-0.00557695
17.085,0.0553715,0.0279986,-0.0273729,-0.0481337,0.0477724,0.000361248
17.09,0.043293,0.023054,-0.0202389,-0.0383054,0.0366801,0.0016253
17.095,0.0321854,0.0154916,-0.0166939,-0.0275263,0.0282205,-0.000694164
17.1,0.0216938,0.00868388,-0.0130099,-0.0175385,0.0200362,-0.00249763
17.105,0.0109583,0.00417559,-0.00678275,-0.00873757,0.0102428,-0.00150524
17.11,0.000568215,0.000278486,-0.00028973,-0.000488843,0.000495335,-6.49E-06
17.115,-0.0063288,-0.00525613,0.00107267,0.00668856,-0.00427324,-0.00241532
17.12,-0.00780088,-0.0129151,-0.00511424,0.0119604,-0.00155113,-0.0104093
17.125,-0.00552401,-0.0212448,-0.0157208,0.015455,0.00588713,-0.0213421
17.13,-0.00196315,-0.028099,-0.0261359,0.0173564,0.0139561,-0.0313125
17.135,0.000557703,-0.0318875,-0.0324452,0.0180883,0.0190543,-0.0371425
17.14,0.000735438,-0.0323421,-0.0330775,0.0182481,0.0195219,-0.03777
17.145,-0.00087675,-0.0301066,-0.0292298,0.0178882,0.0163697,-0.0342579
17.15,-0.00367736,-0.0261934,-0.0225161,0.0172459,0.0108765,-0.0281224
17.155,-0.00818604,-0.0212183,-0.0130323,0.0169766,0.00279798,-0.0197746
17.16,-0.0145144,-0.0155237,-0.00100935,0.0173425,-0.00779712,-0.00954536
17.165,-0.0212338,-0.0102671,0.0109667,0.018187,-0.018591,0.00040396
17.17,-0.0256378,-0.00557071,0.0200671,0.0180182,-0.0263877,0.00836948
17.175,-0.0261073,-0.000545505,0.0255617,0.015388,-0.0298311,0.0144431
17.18,-0.0234871,0.0043667,0.0278538,0.0110392,-0.0296417,0.0186025
17.185,-0.0196832,0.0078834,0.0275666,0.00681261,-0.0272797,0.0204671
17.19,-0.0165141,0.0101528,0.0266669,0.00367268,-0.0249306,0.0212579
17.195,-0.0144571,0.0124255,0.0268826,0.00117291,-0.0238675,0.0226946
17.2,-0.0118056,0.0149857,0.0267912,-0.00183604,-0.0222838,0.0241199
17.205,-0.00802313,0.0167996,0.0248227,-0.00506709,-0.0189636,0.0240306
17.21,-0.00497267,0.0165064,0.0214791,-0.00665903,-0.0152719,0.021931
17.215,-0.00378443,0.015105,0.0188894,-0.00653594,-0.0130908,0.0196267
17.22,-0.00403472,0.0139955,0.0180302,-0.00575085,-0.0127392,0.01849
17.225,-0.00537404,0.0128417,0.0182158,-0.00431148,-0.0136196,0.0179311
17.23,-0.00784327,0.0114226,0.0192659,-0.00206652,-0.0156515,0.017718
17.235,-0.0092953,0.00951613,0.0188114,-0.000127495,-0.0162274,0.0163549
17.24,-0.0075759,0.00588662,0.0134625,0.00097531,-0.0121465,0.0111712
17.245,-0.00470844,0.000433385,0.00514183,0.0024682,-0.00568705,0.00321885
17.25,-0.00408251,-0.00459973,-0.000517216,0.00501269,-0.00205842,-0.00295427
17.255,-0.00569115,-0.00736219,-0.00167104,0.00753635,-0.00232101,-0.00521533
17.26,-0.00797055,-0.00872629,-0.000755741,0.00963992,-0.00416547,-0.00547445
17.265,-0.0113618,-0.0103223,0.00103955,0.0125193,-0.00715992,-0.00535937
17.27,-0.01523,-0.0116137,0.00361637,0.0154982,-0.010881,-0.00461724
17.275,-0.0169004,-0.0116541,0.00524623,0.0164859,-0.0127863,-0.0036996
17.28,-0.0152903,-0.0118674,0.00342291,0.0156795,-0.0108041,-0.0048754
17.285,-0.0116012,-0.0128692,-0.00126792,0.014128,-0.00596594,-0.00816204
17.29,-0.00844752,-0.0116152,-0.00316769,0.0115832,-0.00304831,-0.00853491
17.295,-0.00838324,-0.00513762,0.00324562,0.00780627,-0.00671392,-0.00109235
17.3,-0.0110868,0.00512572,0.0162125,0.0034416,-0.0157612,0.0123196
17.305,-0.013716,0.0154697,0.0291857,-0.00101253,-0.0247693,0.0257818
17.31,-0.0150986,0.0250503,0.0401489,-0.00574558,-0.0318972,0.0376428
17.315,-0.0157933,0.035446,0.0512393,-0.0113465,-0.0387012,0.0500477
17.32,-0.0159711,0.0488931,0.0648642,-0.0190075,-0.0466703,0.0656778
17.325,-0.0150746,0.0657712,0.0808458,-0.0292697,-0.0553797,0.0846493
17.33,-0.0124566,0.0849695,0.097426,-0.0418653,-0.0634407,0.105306
17.335,-0.00840178,0.104824,0.113226,-0.0556696,-0.0702219,0.125891
17.34,-0.0046426,0.12231,0.126953,-0.0679355,-0.0759768,0.143912
17.345,-0.00217236,0.135649,0.137822,-0.0770629,-0.0808256,0.157888
17.35,-0.000587973,0.144022,0.14461,-0.0828116,-0.08383,0.166642
17.355,0.000188562,0.144703,0.144515,-0.0836534,-0.0833268,0.16698
17.36,-0.00100632,0.134774,0.13578,-0.0772305,-0.0789735,0.156204
17.365,-0.005016,0.113963,0.118979,-0.0629008,-0.0715888,0.13449
17.37,-0.0103989,0.0848447,0.0952436,-0.0429813,-0.0609927,0.103974
17.375,-0.0146715,0.0516805,0.066352,-0.0213672,-0.0467789,0.068146
17.38,-0.0168266,0.0192059,0.0360325,-0.00137374,-0.0305182,0.0318919
17.385,-0.0165065,-0.00908137,0.00742513,0.0147732,-0.0138169,-0.00095623
17.39,-0.014037,-0.0316967,-0.0176597,0.0264044,0.00209158,-0.0284959
17.395,-0.0117293,-0.048229,-0.0364997,0.0346169,0.0143012,-0.0489181
17.4,-0.0114431,-0.0592893,-0.0478462,0.0408374,0.0210173,-0.0618547
17.405,-0.0129818,-0.0661981,-0.0532162,0.0457145,0.0232294,-0.0689439
17.41,-0.0148247,-0.070576,-0.0557513,0.0493061,0.0236289,-0.072935
17.415,-0.0155582,-0.0744298,-0.0588716,0.0519545,0.025007,-0.0769616
17.42,-0.0139073,-0.0789132,-0.065006,0.0535899,0.0295018,-0.0830917
17.425,-0.00740814,-0.0793268,-0.0719187,0.0500764,0.0372452,-0.0873216
17.43,0.0085359,-0.0623894,-0.0709253,0.0310923,0.0458769,-0.0769693
17.435,0.036085,-0.00854473,-0.0446298,-0.0159004,0.0466007,-0.0307003
17.44,0.0655817,0.103808,0.0382268,-0.0977974,0.0157933,0.0820041
17.445,0.0790936,0.292432,0.213338,-0.2145,-0.077506,0.292006
17.45,0.0622106,0.552308,0.490098,-0.354792,-0.247041,0.601833
17.455,0.0104877,0.831204,0.820716,-0.485951,-0.467785,0.953736
17.46,-0.0664294,1.03464,1.10107,-0.558998,-0.674057,1.23305
17.465,-0.150069,1.08043,1.2305,-0.537144,-0.797071,1.33422
17.47,-0.219421,0.958634,1.17805,-0.426785,-0.806832,1.23362
17.475,-0.258329,0.733309,0.991638,-0.27423,-0.721668,0.995898
17.48,-0.261145,0.489841,0.750987,-0.132038,-0.584354,0.716392
17.485,-0.232615,0.28627,0.518885,-0.0309781,-0.433878,0.464856
17.49,-0.184211,0.142967,0.327178,0.0238119,-0.295251,0.271439
17.495,-0.129207,0.0547336,0.183941,0.0429975,-0.180796,0.137799
17.5,-0.0788039,0.00543996,0.0842439,0.0423567,-0.0941356,0.051779
17.505,-0.039461,-0.0213951,0.0180659,0.0351353,-0.0332132,-0.00192215
17.51,-0.0138869,-0.0367312,-0.0228443,0.0292244,0.00517153,-0.0343959
17.515,-0.00150281,-0.0473778,-0.0458749,0.0282212,0.0256182,-0.0538394
17.52,0.00213125,-0.056702,-0.0588332,0.0315064,0.0351978,-0.0667042
17.525,0.00222581,-0.0651724,-0.0673982,0.0363422,0.0401974,-0.0765397
17.53,0.00180481,-0.0718934,-0.0736983,0.0404657,0.0435917,-0.0840574
17.535,0.00235971,-0.0762119,-0.0785716,0.0426385,0.0467257,-0.0893642
17.54,0.00486327,-0.0783402,-0.0832035,0.0424219,0.0508453,-0.0932672
17.545,0.00884446,-0.0791288,-0.0879733,0.0405787,0.0558977,-0.0964764
17.55,0.0126552,-0.0788383,-0.0914935,0.0382108,0.0601303,-0.0983411
17.555,0.0157669,-0.0770664,-0.0928333,0.0353913,0.0627003,-0.0980916
17.56,0.019662,-0.0734101,-0.093072,0.0310315,0.065087,-0.0961184
17.565,0.025584,-0.0681913,-0.0937753,0.0245993,0.0689121,-0.0935114
17.57,0.0317108,-0.0628615,-0.0945723,0.0179849,0.0729095,-0.0908944
17.575,0.0351848,-0.0579235,-0.0931083,0.0131282,0.07407,-0.0871982
17.58,0.0356032,-0.0529091,-0.0885123,0.00999156,0.0716581,-0.0816497
17.585,0.034814,-0.0471196,-0.0819337,0.00710464,0.0674043,-0.0745089
17.59,0.0352211,-0.0401215,-0.0753426,0.00282925,0.063834,-0.0666632
17.595,0.0386993,-0.0332722,-0.0719715,-0.00313334,0.0638958,-0.0607625
17.6,0.0460857,-0.0270788,-0.0731645,-0.0109737,0.0688491,-0.0578755
17.605,0.0572721,-0.0209541,-0.0782262,-0.0209682,0.07823,-0.0572618
17.61,0.070805,-0.0146615,-0.0854666,-0.0324145,0.0902234,-0.057809
17.615,0.0825969,-0.00846243,-0.0910594,-0.0428016,0.10026,-0.0574589
17.62,0.0886958,-0.003047,-0.0917428,-0.0494493,0.104176,-0.0547269
17.625,0.089251,0.00151161,-0.0877394,-0.0524018,0.102185,-0.0497836
17.63,0.0865931,0.00591926,-0.0806739,-0.053412,0.0965716,-0.0431596
17.635,0.083719,0.0111106,-0.0726085,-0.0547499,0.0902557,-0.0355058
17.64,0.0847147,0.0172047,-0.0675101,-0.0588432,0.087887,-0.0290438
17.645,0.0910949,0.0226942,-0.0684007,-0.0656961,0.0920847,-0.0263886
17.65,0.100171,0.0270659,-0.0731054,-0.0734604,0.100041,-0.0265809
17.655,0.109168,0.0307252,-0.0784432,-0.0807676,0.108318,-0.02755
17.66,0.117609,0.0324489,-0.0851602,-0.086636,0.117069,-0.0304329
17.665,0.125939,0.0314114,-0.0945279,-0.0908464,0.127287,-0.0364403
17.67,0.133933,0.0283274,-0.105605,-0.0936808,0.138297,-0.0446164
17.675,0.140196,0.0245798,-0.115616,-0.0951334,0.147693,-0.05256
17.68,0.142567,0.020701,-0.121866,-0.0942629,0.152671,-0.0584077
17.685,0.140121,0.017378,-0.122743,-0.0909322,0.151765,-0.0608326
17.69,0.134836,0.0158366,-0.119,-0.0869909,0.146552,-0.0595611
17.695,0.129968,0.0163871,-0.113581,-0.0844983,0.140613,-0.0561151
17.7,0.126068,0.0188751,-0.107192,-0.0836827,0.134673,-0.05099
17.705,0.120485,0.0228406,-0.0976444,-0.082749,0.125937,-0.043188
17.71,0.113045,0.0274814,-0.085564,-0.0811331,0.114667,-0.033534
17.715,0.10651,0.0313452,-0.0751649,-0.0795908,0.10489,-0.0252993
17.72,0.0996366,0.0337548,-0.0658818,-0.0770135,0.095562,-0.0185485
17.725,0.0879289,0.0355011,-0.0524278,-0.0712623,0.0810349,-0.00977264
17.73,0.0700659,0.0364246,-0.0336413,-0.0614823,0.0598753,0.00160698
17.735,0.0490441,0.0355993,-0.0134449,-0.0488689,0.036078,0.0127908
17.74,0.0302423,0.033042,0.00279969,-0.0365372,0.015844,0.0206932
17.745,0.0165466,0.0296923,0.0131456,-0.026696,0.00196357,0.0247325
17.75,0.00688589,0.0262848,0.0193989,-0.0191511,-0.00722439,0.0263755
17.755,-0.000393226,0.0232714,0.0236646,-0.0132087,-0.0138898,0.0270985
17.76,-0.00569675,0.0204336,0.0261303,-0.0085083,-0.0183754,0.0268837
17.765,-0.00842719,0.0176131,0.0260403,-0.00530351,-0.0198998,0.0252033
17.77,-0.00856013,0.0148048,0.0233649,-0.00360537,-0.0184319,0.0220373
17.775,-0.00574301,0.012902,0.018645,-0.00413322,-0.0140804,0.0182136
17.78,0.000656668,0.0128275,0.0121709,-0.00778511,-0.00664773,0.0144328
17.785,0.00812993,0.0137775,0.00564755,-0.0126482,0.0014332,0.011215
17.79,0.0110202,0.0152644,0.00424416,-0.0151754,0.00391215,0.0112633
17.795,0.00667786,0.0180048,0.0113269,-0.0142505,-0.00268415,0.0169347
17.8,-0.00173498,0.0225039,0.0242389,-0.0119909,-0.014996,0.0269869
17.805,-0.00905241,0.0277023,0.0367547,-0.0107675,-0.0264467,0.0372143
17.81,-0.0128737,0.0326089,0.0454826,-0.0113941,-0.033692,0.0450861
17.815,-0.0128002,0.0370073,0.0498075,-0.013976,-0.0361465,0.0501225
17.82,-0.00862791,0.0412034,0.0498313,-0.0188075,-0.0337514,0.0525589
17.825,-0.00082445,0.0446111,0.0454355,-0.0252802,-0.0267082,0.0519884
17.83,0.00919146,0.0458013,0.0366098,-0.0317501,-0.01583,0.04758
17.835,0.0174605,0.0442564,0.0267959,-0.0356322,-0.00538981,0.041022
17.84,0.0198533,0.0423475,0.0224942,-0.0359116,-0.00152475,0.0374364
17.845,0.0159242,0.0428876,0.0269634,-0.033955,-0.00637345,0.0403284
17.85,0.00874183,0.0455878,0.036846,-0.0313672,-0.0162259,0.0475932
17.855,0.00170573,0.0486301,0.0469243,-0.0290614,-0.026107,0.0551683
17.86,-0.00360203,0.0510836,0.0546856,-0.0274135,-0.0336524,0.0610658
17.865,-0.00658864,0.0520583,0.0586469,-0.0262519,-0.0376638,0.0639157
17.87,-0.00678605,0.0509664,0.0577524,-0.0255075,-0.0372613,0.0627688
17.875,-0.00451709,0.0484681,0.0529852,-0.0253751,-0.033199,0.0585741
17.88,-0.00175269,0.0461604,0.0479131,-0.0256388,-0.0286745,0.0543133
17.885,-0.000660022,0.0440889,0.0447489,-0.0250736,-0.0262168,0.0512905
17.89,-0.00102351,0.0422022,0.0432257,-0.0237745,-0.0255473,0.0493218
17.895,-0.000881942,0.0406088,0.0414907,-0.0229363,-0.0244639,0.0474002
17.9,0.000338837,0.0391827,0.0388439,-0.0228178,-0.0222309,0.0450487
17.905,0.00227754,0.0376277,0.0353501,-0.0230393,-0.0190945,0.0421337
17.91,0.00412324,0.0344437,0.0303205,-0.0222666,-0.015125,0.0373916
17.915,0.00402713,0.0289165,0.0248894,-0.01902,-0.0120448,0.0310649
17.92,0.00120073,0.0228725,0.0216718,-0.0138987,-0.011819,0.0257177
17.925,-0.00262595,0.018262,0.0208879,-0.00902747,-0.0135757,0.0226032
17.93,-0.00526235,0.0157824,0.0210447,-0.00607374,-0.0151884,0.0212621
17.935,-0.0057845,0.0151973,0.0209818,-0.00543449,-0.0154535,0.020888
17.94,-0.00432217,0.0157176,0.0200398,-0.00657918,-0.0140654,0.0206446
17.945,-0.00187997,0.017369,0.0192489,-0.00894257,-0.0121988,0.0211413
17.95,-0.00013166,0.021843,0.0219746,-0.012535,-0.0127631,0.0252981
17.955,-0.000593575,0.0305962,0.0311898,-0.017322,-0.0183501,0.0356722
17.96,-0.00365127,0.0435278,0.047179,-0.0230227,-0.0293469,0.0523696
17.965,-0.00785848,0.0594097,0.0672682,-0.0297631,-0.0433744,0.0731375
17.97,-0.0112999,0.076057,0.0873569,-0.0373875,-0.0569595,0.094347
17.975,-0.0129609,0.0914511,0.104412,-0.0453163,-0.0677653,0.113082
17.98,-0.012524,0.106228,0.118752,-0.0540999,-0.075792,0.129892
17.985,-0.00956882,0.122307,0.131876,-0.0650892,-0.0816629,0.146752
17.99,-0.00426601,0.139796,0.144062,-0.0782482,-0.0856372,0.163885
17.995,0.00241888,0.157275,0.154856,-0.0921991,-0.0880095,0.180209
18,0.00694639,0.172647,0.165701,-0.103688,-0.0916568,0.195345
18.005,0.00608209,0.18482,0.178738,-0.110218,-0.0996831,0.209901
18.01,0.00142413,0.193377,0.191953,-0.112469,-0.110002,0.222471
18.015,-0.00279075,0.196638,0.199428,-0.111918,-0.116751,0.228669
18.02,-0.00444675,0.190421,0.194868,-0.107372,-0.115074,0.222446
18.025,-0.00477275,0.171998,0.176771,-0.0965474,-0.104814,0.201362
18.03,-0.00628376,0.142225,0.148509,-0.0784857,-0.0893694,0.167855
18.035,-0.0101337,0.105266,0.115399,-0.0549245,-0.0724766,0.127401
18.04,-0.014459,0.0670572,0.0815162,-0.0303676,-0.0554113,0.0857789
18.045,-0.0152639,0.0332352,0.0484991,-0.0103758,-0.0368136,0.0471893
18.05,-0.0124295,0.00772158,0.0201511,0.00271813,-0.0188104,0.0160923
18.055,-0.0104366,-0.00854084,0.00189573,0.0109566,-0.00712005,-0.00383655
18.06,-0.0112533,-0.0183798,-0.00712648,0.0171087,-0.00238263,-0.0147261
18.065,-0.012767,-0.0255113,-0.0127443,0.0221,-1.31E-05,-0.0220868
18.07,-0.0131045,-0.0316519,-0.0185475,0.0258401,0.00314252,-0.0289826
18.075,-0.0124711,-0.0361116,-0.0236406,0.0280492,0.0064487,-0.0344979
18.08,-0.00983814,-0.0372506,-0.0274125,0.0271867,0.0101465,-0.0373332
18.085,-0.00147708,-0.0316947,-0.0302176,0.0191517,0.0165933,-0.0357451
18.09,0.0151858,-0.0118631,-0.0270489,-0.00191837,0.0243842,-0.0224658
18.095,0.0377366,0.0371862,-0.000550412,-0.0432566,0.022105,0.0211516
18.1,0.0573143,0.136094,0.0787795,-0.111664,-0.0123929,0.124057
18.105,0.0612397,0.302282,0.241043,-0.209879,-0.103809,0.313689
18.11,0.040849,0.535489,0.494641,-0.332749,-0.261997,0.594746
18.115,-0.00680459,0.795058,0.801863,-0.455098,-0.466884,0.921983
18.12,-0.0770563,0.996842,1.0739,-0.531038,-0.664504,1.19554
18.125,-0.155713,1.06196,1.21767,-0.523222,-0.792924,1.31615
18.13,-0.223366,0.973625,1.19699,-0.433162,-0.820043,1.2532
18.135,-0.263606,0.784944,1.04855,-0.300995,-0.757573,1.05857
18.14,-0.268493,0.570536,0.839029,-0.174384,-0.639428,0.813813
