Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
5.94,-0.0813298,-0.0959282,-0.0145983,0.10234,-0.0385274,-0.0638125
5.945,-0.0741849,-0.100168,-0.0259826,0.100662,-0.0278296,-0.0728328
5.95,-0.0730636,-0.105188,-0.0321247,0.102914,-0.0236361,-0.0792776
5.955,-0.0802885,-0.109074,-0.0287858,0.109329,-0.0297351,-0.0795935
5.96,-0.0916198,-0.109177,-0.0175577,0.11593,-0.0427598,-0.0731706
5.965,-0.099289,-0.10528,-0.00599091,0.118108,-0.0538657,-0.0642422
5.97,-0.0974998,-0.100996,-0.00349649,0.114602,-0.0542728,-0.0603289
5.975,-0.090031,-0.100204,-0.0101734,0.109832,-0.0461057,-0.0637266
5.98,-0.0863942,-0.102305,-0.0159108,0.108945,-0.0406935,-0.0682519
5.985,-0.0886883,-0.10434,-0.015652,0.111445,-0.0421675,-0.0692775
5.99,-0.0923179,-0.105243,-0.0129247,0.114062,-0.0458377,-0.0682238
5.995,-0.095484,-0.104602,-0.00911794,0.11552,-0.0498634,-0.0656561
6,-0.0989307,-0.103784,-0.00485346,0.117037,-0.0543155,-0.062722
6.005,-0.102027,-0.104652,-0.00262473,0.119326,-0.0573898,-0.061936
6.01,-0.102935,-0.107241,-0.00430578,0.121345,-0.0569437,-0.0644015
6.015,-0.101504,-0.109544,-0.00804053,0.121849,-0.053961,-0.0678876
6.02,-0.0986115,-0.110727,-0.0121158,0.120862,-0.0499383,-0.0709235
6.025,-0.094114,-0.111829,-0.0177153,0.118901,-0.0441088,-0.0747925
6.03,-0.0887616,-0.11378,-0.0250185,0.116937,-0.0368021,-0.0801354
6.035,-0.0848462,-0.116341,-0.0314952,0.116156,-0.0308022,-0.0853534
6.04,-0.0843045,-0.119282,-0.0349771,0.11754,-0.0284792,-0.0890612
6.045,-0.0861969,-0.121372,-0.0351752,0.11984,-0.0294573,-0.0903826
6.05,-0.0856718,-0.120754,-0.0350819,0.11918,-0.0292081,-0.0899716
6.055,-0.0790008,-0.116033,-0.0370326,0.112603,-0.0242304,-0.0883726
6.06,-0.0708936,-0.106364,-0.0354706,0.10234,-0.0204515,-0.0818883
6.065,-0.0674134,-0.0929733,-0.02556,0.0925993,-0.0241641,-0.0684352
6.07,-0.0684417,-0.0793084,-0.0108667,0.0853035,-0.0332409,-0.0520626
6.075,-0.0717726,-0.0679441,0.00382847,0.0806654,-0.0436483,-0.0370172
6.08,-0.0758884,-0.0576505,0.0182379,0.0770987,-0.0543439,-0.0227549
6.085,-0.080334,-0.0452687,0.0350652,0.0725167,-0.0666257,-0.005891
6.09,-0.0843459,-0.0301788,0.0541671,0.0661208,-0.0799705,0.0138496
6.095,-0.0866841,-0.013578,0.0731061,0.0578863,-0.0922549,0.0343686
6.1,-0.0883144,0.0035457,0.0918601,0.0489412,-0.104024,0.0550825
6.105,-0.0907469,0.0201016,0.110849,0.040787,-0.116391,0.0756041
6.11,-0.091239,0.0344854,0.125724,0.0327667,-0.125264,0.0924971
6.115,-0.0862079,0.0441109,0.130319,0.0243047,-0.125012,0.100707
6.12,-0.0775146,0.0449621,0.122477,0.0187942,-0.115465,0.0966707
6.125,-0.0687413,0.0344341,0.103175,0.0198073,-0.0992561,0.0794488
6.13,-0.0624542,0.0134262,0.0758804,0.0283063,-0.0798675,0.0515612
6.135,-0.0605084,-0.0148813,0.0456271,0.0435262,-0.0612773,0.0177511
6.14,-0.0612577,-0.046557,0.0147006,0.0622468,-0.0438545,-0.0183923
6.145,-0.0621596,-0.0784055,-0.0162458,0.0811553,-0.0265083,-0.0546469
6.15,-0.0621238,-0.108527,-0.0464033,0.0985252,-0.00907624,-0.089449
6.155,-0.0611024,-0.133877,-0.0727744,0.112571,0.00673883,-0.11931
6.16,-0.0617463,-0.152353,-0.0906066,0.12361,0.0166625,-0.140273
6.165,-0.0644732,-0.16395,-0.099477,0.13188,0.0202094,-0.15209
6.17,-0.0669356,-0.169619,-0.102683,0.136575,0.0206389,-0.157214
6.175,-0.0679859,-0.170636,-0.10265,0.137768,0.0200133,-0.157782
6.18,-0.0698844,-0.169596,-0.0997119,0.138264,0.0172209,-0.155485
6.185,-0.0744125,-0.169016,-0.0946033,0.140543,0.0116571,-0.152201
6.19,-0.0789069,-0.167713,-0.0888061,0.142386,0.00571533,-0.148101
6.195,-0.075747,-0.157953,-0.0822063,0.134927,0.00372927,-0.138656
6.2,-0.0559559,-0.126649,-0.0706932,0.105427,0.00850857,-0.113936
6.205,-0.0206798,-0.0564277,-0.0357479,0.044518,0.00869958,-0.0532176
6.21,0.0126122,0.0712475,0.0586353,-0.0484164,-0.0265714,0.0749878
6.215,0.0224383,0.267602,0.245164,-0.167455,-0.128591,0.296046
6.22,-0.00112583,0.516928,0.518054,-0.297798,-0.299748,0.597546
6.225,-0.0560269,0.758464,0.814491,-0.405552,-0.502594,0.908146
6.23,-0.130257,0.905099,1.03536,-0.447355,-0.672966,1.12032
6.235,-0.206448,0.899149,1.1056,-0.399931,-0.757509,1.15744
6.24,-0.268288,0.7532,1.02149,-0.279964,-0.744651,1.02462
6.245,-0.304079,0.536615,0.840694,-0.134255,-0.660935,0.795189
6.25,-0.30807,0.323147,0.631216,-0.00870463,-0.542297,0.551001
6.255,-0.281074,0.154773,0.435847,0.0729195,-0.413914,0.340995
6.26,-0.23103,0.040464,0.271494,0.110023,-0.290133,0.180109
6.265,-0.17246,-0.0314796,0.140981,0.117745,-0.180965,0.0632206
6.27,-0.120887,-0.0771902,0.0436964,0.11436,-0.095022,-0.0193377
6.275,-0.0875467,-0.106962,-0.0194154,0.1123,-0.0393356,-0.0729641
6.28,-0.0748184,-0.125909,-0.0510905,0.11589,-0.0136993,-0.102191
6.285,-0.0755926,-0.137132,-0.0615389,0.122816,-0.00811393,-0.114702
6.29,-0.0781157,-0.143763,-0.065647,0.128101,-0.00719881,-0.120903
6.295,-0.0753939,-0.148162,-0.0727685,0.12907,-0.00151577,-0.127554
6.3,-0.068841,-0.151483,-0.0826424,0.127204,0.00796824,-0.135172
6.305,-0.0600919,-0.154005,-0.0939134,0.123609,0.0195268,-0.143136
6.31,-0.0497237,-0.155951,-0.106228,0.118746,0.0326225,-0.151369
6.315,-0.0412772,-0.157814,-0.116536,0.114945,0.0434509,-0.158396
6.32,-0.0380627,-0.159649,-0.121586,0.114149,0.0482223,-0.162371
6.325,-0.0389033,-0.15965,-0.120747,0.114635,0.0472523,-0.161887
6.33,-0.0395331,-0.156641,-0.117108,0.113261,0.0447876,-0.158049
6.335,-0.0366975,-0.152582,-0.115884,0.10928,0.0457184,-0.154999
6.34,-0.0303798,-0.148815,-0.118435,0.103458,0.0508385,-0.154296
6.345,-0.0255133,-0.145572,-0.120059,0.0987762,0.0545859,-0.153362
6.35,-0.0271373,-0.142081,-0.114944,0.0976982,0.0506951,-0.148393
6.355,-0.0346871,-0.136633,-0.101945,0.0989114,0.0388316,-0.137743
6.36,-0.0431794,-0.128721,-0.085542,0.099247,0.024458,-0.123705
6.365,-0.0464416,-0.119608,-0.0731669,0.095869,0.0154298,-0.111299
6.37,-0.0417153,-0.11139,-0.069675,0.0883956,0.0161425,-0.104538
6.375,-0.0316047,-0.10561,-0.0740053,0.0792209,0.02448,-0.103701
6.38,-0.0209531,-0.101465,-0.0805122,0.0706782,0.0343864,-0.105065
6.385,-0.0143459,-0.0975211,-0.0831752,0.0645865,0.0397386,-0.104325
6.39,-0.0129893,-0.093697,-0.0807077,0.0615953,0.0390972,-0.100693
6.395,-0.0141893,-0.0905305,-0.0763412,0.06046,0.0358834,-0.0963434
6.4,-0.0141294,-0.08842,-0.0742906,0.0592069,0.034734,-0.093941
6.405,-0.00907782,-0.0873878,-0.07831,0.0556944,0.0399712,-0.0956656
6.41,0.00164813,-0.0869558,-0.0886039,0.0492524,0.052107,-0.101359
6.415,0.0161321,-0.0852839,-0.101416,0.0399248,0.0678664,-0.107791
6.42,0.0322631,-0.0806868,-0.11295,0.0279574,0.0838387,-0.111796
6.425,0.0466155,-0.0740572,-0.120673,0.0158435,0.0965838,-0.112427
6.43,0.0562853,-0.0683285,-0.124614,0.00695314,0.104442,-0.111395
6.435,0.0603064,-0.065016,-0.125322,0.00271907,0.107173,-0.109892
6.44,0.0596172,-0.0631553,-0.122772,0.00204275,0.105303,-0.107345
6.445,0.0572536,-0.0624633,-0.119717,0.00300783,0.102174,-0.105182
6.45,0.0557216,-0.0634765,-0.119198,0.00447727,0.10099,-0.105467
6.455,0.0553145,-0.0649166,-0.120231,0.00554376,0.101351,-0.106895
6.46,0.0563675,-0.0653178,-0.121685,0.00516746,0.102799,-0.107966
6.465,0.0586679,-0.0647655,-0.123433,0.00352044,0.105136,-0.108657
6.47,0.0598353,-0.0632882,-0.123123,0.0019935,0.105631,-0.107625
6.475,0.0579503,-0.0600895,-0.11804,0.0012351,0.101608,-0.102843
6.48,0.0522509,-0.0560054,-0.108256,0.00216771,0.0926688,-0.0948365
6.485,0.0415961,-0.0527512,-0.0943473,0.00644037,0.078487,-0.0849273
6.49,0.0259663,-0.0519673,-0.0779336,0.0150117,0.0599866,-0.0749983
6.495,0.00820245,-0.0547072,-0.0629097,0.0268495,0.0410566,-0.0679061
6.5,-0.00735984,-0.0601688,-0.052809,0.0389877,0.0262401,-0.0652277
6.505,-0.0179466,-0.0674942,-0.0495476,0.0493293,0.0182448,-0.0675741
6.51,-0.0250159,-0.0760275,-0.0510115,0.0583374,0.0150086,-0.073346
6.515,-0.0302421,-0.0854249,-0.0551829,0.0667803,0.0143996,-0.0811799
6.52,-0.0314778,-0.0949163,-0.0634385,0.0729736,0.0184525,-0.0914262
6.525,-0.0302738,-0.104036,-0.0737625,0.0775439,0.0251082,-0.102652
6.53,-0.032972,-0.113008,-0.0800361,0.0842815,0.0271725,-0.111454
6.535,-0.042571,-0.121353,-0.0787817,0.0946414,0.0209063,-0.115548
6.54,-0.0554752,-0.127387,-0.0719116,0.105575,0.00948951,-0.115065
6.545,-0.0643701,-0.129897,-0.0655272,0.11216,0.000668055,-0.112828
6.55,-0.0681169,-0.128939,-0.0608219,0.11377,-0.00421177,-0.109558
6.555,-0.0698697,-0.127165,-0.057295,0.113758,-0.00726001,-0.106498
6.56,-0.0718562,-0.126908,-0.0550521,0.114757,-0.00970185,-0.105055
6.565,-0.0768395,-0.126968,-0.0501284,0.117668,-0.0154217,-0.102246
6.57,-0.0841341,-0.125213,-0.0410791,0.120867,-0.0248578,-0.0960088
6.575,-0.0903565,-0.121324,-0.0309679,0.122214,-0.034288,-0.0879259
6.58,-0.0926114,-0.117376,-0.0247645,0.121236,-0.0391714,-0.0820647
6.585,-0.0908753,-0.114771,-0.0238958,0.11873,-0.0386706,-0.0800594
6.59,-0.0878946,-0.112717,-0.0248225,0.115823,-0.0364147,-0.0794085
6.595,-0.0845915,-0.110653,-0.0260616,0.112725,-0.0337922,-0.0789323
6.6,-0.0799463,-0.108526,-0.0285792,0.108814,-0.0296568,-0.0791574
6.605,-0.0746413,-0.106505,-0.031864,0.104585,-0.0246975,-0.0798875
6.61,-0.0689868,-0.105248,-0.0362613,0.100594,-0.018894,-0.0817005
6.615,-0.0612004,-0.103763,-0.0425623,0.0952414,-0.0107607,-0.0844808
6.62,-0.0525811,-0.100921,-0.0483394,0.0886241,-0.00244892,-0.0861752
6.625,-0.0476451,-0.0978884,-0.0502433,0.0840238,0.00150009,-0.0855239
6.63,-0.0490042,-0.0955143,-0.0465101,0.0834377,-0.00143993,-0.0819978
6.635,-0.0555608,-0.0932345,-0.0376737,0.085907,-0.0103271,-0.0755799
6.64,-0.0622274,-0.0917251,-0.0294977,0.0888845,-0.0188965,-0.069988
6.645,-0.0652778,-0.0931068,-0.027829,0.0914434,-0.0216211,-0.0698223
6.65,-0.0672767,-0.0971199,-0.0298432,0.0949144,-0.0216122,-0.0733021
6.655,-0.071762,-0.0999928,-0.0282308,0.0991626,-0.0251327,-0.0740299
6.66,-0.0777335,-0.0998223,-0.0220888,0.102512,-0.0321265,-0.0703854
6.665,-0.08271,-0.0990436,-0.0163336,0.104935,-0.0383224,-0.066613
6.67,-0.0841093,-0.100408,-0.0162988,0.106531,-0.0391504,-0.0673807
6.675,-0.080361,-0.10378,-0.0234188,0.106314,-0.0328756,-0.0734382
6.68,-0.0749552,-0.107449,-0.0324936,0.105311,-0.0245152,-0.0807958
6.685,-0.0724316,-0.110832,-0.0384001,0.105807,-0.0196481,-0.086159
6.69,-0.0727604,-0.115668,-0.0429074,0.108789,-0.0172356,-0.0915534
6.695,-0.072629,-0.122098,-0.0494687,0.112425,-0.0133716,-0.0990539
6.7,-0.0678381,-0.127657,-0.0598193,0.112869,-0.00462964,-0.10824
6.705,-0.0599475,-0.131894,-0.0719461,0.11076,0.00692737,-0.117687
6.71,-0.0563024,-0.133916,-0.0776132,0.109822,0.0123038,-0.122126
6.715,-0.0598469,-0.133311,-0.0734637,0.11152,0.00786165,-0.119381
6.72,-0.0667054,-0.131779,-0.0650736,0.114595,-0.000942092,-0.113653
6.725,-0.0705072,-0.131386,-0.0608793,0.116563,-0.00555868,-0.111005
6.73,-0.0685247,-0.13331,-0.0647851,0.116529,-0.00215907,-0.11437
6.735,-0.0653103,-0.13721,-0.0719,0.116925,0.00380459,-0.12073
6.74,-0.0662161,-0.141047,-0.0748305,0.119663,0.0049735,-0.124637
6.745,-0.0718038,-0.144196,-0.0723918,0.124707,0.000339516,-0.125047
6.75,-0.0803917,-0.146826,-0.066434,0.131184,-0.00805846,-0.123125
6.755,-0.089043,-0.149003,-0.0599604,0.137436,-0.0167908,-0.120645
6.76,-0.0946413,-0.151027,-0.056386,0.141837,-0.0220867,-0.11975
6.765,-0.0959418,-0.152024,-0.0560825,0.143163,-0.0230127,-0.12015
6.77,-0.0939759,-0.152249,-0.0582733,0.142158,-0.0206129,-0.121545
6.775,-0.0899907,-0.153171,-0.0631799,0.140389,-0.0154792,-0.12491
6.78,-0.0836192,-0.154303,-0.0706835,0.137364,-0.0074684,-0.129896
6.785,-0.0745106,-0.155146,-0.080635,0.132592,0.00353594,-0.136128
6.79,-0.0644364,-0.155812,-0.0913753,0.12716,0.0155531,-0.142713
6.795,-0.0568443,-0.156318,-0.0994738,0.123069,0.0246121,-0.147681
6.8,-0.0542469,-0.156182,-0.101935,0.121491,0.0275326,-0.149024
6.805,-0.0553611,-0.153829,-0.0984682,0.120776,0.0248879,-0.145664
6.81,-0.0572828,-0.147177,-0.0898943,0.118045,0.0188282,-0.136873
6.815,-0.0591254,-0.137368,-0.078243,0.113446,0.0110375,-0.124483
6.82,-0.0584503,-0.127301,-0.0688512,0.107244,0.00600495,-0.113249
6.825,-0.057412,-0.118103,-0.060691,0.101334,0.00189311,-0.103227
6.83,-0.0624612,-0.109105,-0.0466434,0.0990535,-0.00913241,-0.089921
6.835,-0.0736178,-0.0988123,-0.0251945,0.0995525,-0.0279572,-0.0715953
6.84,-0.0848418,-0.0858242,-0.000982322,0.098534,-0.0484163,-0.0501177
6.845,-0.091478,-0.0694426,0.0220354,0.0929075,-0.065537,-0.0273706
6.85,-0.0922323,-0.0507782,0.0414541,0.0825671,-0.0771838,-0.0053833
6.855,-0.0878981,-0.0326592,0.0552389,0.0696037,-0.0826401,0.0130364
6.86,-0.0818707,-0.0168709,0.0649998,0.0570084,-0.0847957,0.0277873
6.865,-0.0771767,-0.00327582,0.0739008,0.0464492,-0.0872246,0.0407754
6.87,-0.0732709,0.00617061,0.0794415,0.0387403,-0.0881685,0.0494281
6.875,-0.0681084,0.00595493,0.0740633,0.0358843,-0.0820829,0.0461986
6.88,-0.0614833,-0.00773126,0.053752,0.039961,-0.0665311,0.0265701
6.885,-0.0550712,-0.0328661,0.0222051,0.0507706,-0.0446155,-0.00615511
6.89,-0.051672,-0.0645149,-0.0128429,0.0670805,-0.0224179,-0.0446626
6.895,-0.0538364,-0.0975432,-0.0437068,0.087399,-0.00584835,-0.0815507
6.9,-0.0605673,-0.126826,-0.0662584,0.108191,0.00328576,-0.111477
6.905,-0.0675453,-0.149938,-0.0823931,0.125564,0.00857239,-0.134137
6.91,-0.0700287,-0.167042,-0.097013,0.136873,0.0155794,-0.152452
6.915,-0.067512,-0.179033,-0.111521,0.142343,0.0254088,-0.167752
6.92,-0.0641015,-0.186556,-0.122454,0.144717,0.0336899,-0.178407
6.925,-0.0622479,-0.190351,-0.128103,0.145838,0.0380213,-0.183859
6.93,-0.0615595,-0.191519,-0.129959,0.146115,0.0394905,-0.185605
6.935,-0.0617898,-0.191462,-0.129672,0.146215,0.0391918,-0.185407
6.94,-0.0632599,-0.192363,-0.129103,0.147584,0.0380148,-0.185599
6.945,-0.0628003,-0.192013,-0.129213,0.147117,0.0383433,-0.18546
6.95,-0.0532868,-0.178127,-0.12484,0.133607,0.0413113,-0.174918
6.955,-0.0292779,-0.132391,-0.103113,0.0933395,0.0426288,-0.135968
6.96,0.00340252,-0.0375958,-0.0409983,0.0197415,0.0256348,-0.0453763
6.965,0.0264182,0.119676,0.0932573,-0.0843472,-0.0385895,0.122937
6.97,0.023049,0.342593,0.319544,-0.211104,-0.171182,0.382285
6.975,-0.012511,0.602378,0.614888,-0.340559,-0.362229,0.702789
6.98,-0.0764818,0.825502,0.901984,-0.432447,-0.564917,0.997364
6.985,-0.157039,0.925602,1.08264,-0.44373,-0.715729,1.15946
6.99,-0.235712,0.864647,1.10036,-0.363116,-0.77138,1.1345
6.995,-0.29116,0.678987,0.970147,-0.223912,-0.728216,0.952128
7,-0.309519,0.446362,0.755881,-0.0790061,-0.615109,0.694115
7.005,-0.291463,0.235862,0.527325,0.0321014,-0.472728,0.440626
7.01,-0.25052,0.0816462,0.332166,0.097499,-0.336413,0.238914
7.015,-0.203777,-0.0135835,0.190194,0.125493,-0.227459,0.101966
7.02,-0.162711,-0.064075,0.0986355,0.130935,-0.150888,0.0199535
7.025,-0.130989,-0.0889125,0.042077,0.12696,-0.0999199,-0.0270404
7.03,-0.107829,-0.103394,0.0044347,0.121949,-0.0648152,-0.0571341
7.035,-0.0908515,-0.115585,-0.0247338,0.119186,-0.038173,-0.0810133
7.04,-0.0776965,-0.128329,-0.0506324,0.118949,-0.0156254,-0.103323
7.045,-0.067865,-0.141615,-0.0737501,0.120943,0.00339775,-0.124341
7.05,-0.0615015,-0.153169,-0.0916671,0.12394,0.0174161,-0.141356
7.055,-0.0575926,-0.161024,-0.103431,0.126218,0.0264649,-0.152683
7.06,-0.0544295,-0.164543,-0.110113,0.126424,0.032149,-0.158573
7.065,-0.0511841,-0.163966,-0.112782,0.124217,0.0355634,-0.15978
7.07,-0.0481445,-0.161628,-0.113483,0.121112,0.0377234,-0.158835
7.075,-0.0440128,-0.15956,-0.115547,0.117533,0.0413002,-0.158833
7.08,-0.0376289,-0.158658,-0.121029,0.113326,0.0481511,-0.161477
7.085,-0.0307895,-0.15836,-0.127571,0.109206,0.0558766,-0.165082
7.09,-0.0260078,-0.156203,-0.130196,0.1052,0.0601528,-0.165352
7.095,-0.0259033,-0.151276,-0.125373,0.102295,0.0574288,-0.159723
7.1,-0.0304599,-0.1443,-0.11384,0.100897,0.0481393,-0.149037
7.105,-0.0352883,-0.136903,-0.101615,0.0994149,0.0382938,-0.137709
7.11,-0.0362489,-0.130972,-0.0947235,0.0965452,0.0337603,-0.130305
7.115,-0.0325646,-0.126949,-0.0943845,0.0920952,0.0356918,-0.127787
7.12,-0.0249335,-0.123992,-0.0990583,0.085982,0.0427959,-0.128778
7.125,-0.0146391,-0.12127,-0.106631,0.0784672,0.0531116,-0.131579
7.13,-0.00439877,-0.118926,-0.114527,0.0712013,0.0635824,-0.134784
7.135,0.00130557,-0.115375,-0.116681,0.0658581,0.0681194,-0.133977
7.14,0.000386046,-0.108922,-0.109308,0.0626632,0.0633319,-0.125995
7.145,-0.00554419,-0.100085,-0.0945404,0.0609848,0.0513819,-0.112367
7.15,-0.013035,-0.0897499,-0.0767149,0.0593429,0.0367656,-0.0961085
7.155,-0.0176079,-0.0795397,-0.0619318,0.0560882,0.0255904,-0.0816786
7.16,-0.0161332,-0.0712498,-0.0551166,0.0504506,0.0225071,-0.0729577
7.165,-0.00633273,-0.0659913,-0.0596586,0.0417563,0.0307877,-0.072544
7.17,0.0120863,-0.0647477,-0.076834,0.0304041,0.0513381,-0.0817422
7.175,0.0334972,-0.0667773,-0.100275,0.0192143,0.0772332,-0.0964474
7.18,0.0496711,-0.0689481,-0.118619,0.0111296,0.0971624,-0.108292
7.185,0.0571407,-0.0694929,-0.126634,0.00713153,0.106102,-0.113234
7.19,0.0597844,-0.0683809,-0.128165,0.00496318,0.108513,-0.113476
7.195,0.0631641,-0.0669658,-0.13013,0.00219489,0.111598,-0.113793
7.2,0.0680633,-0.0661982,-0.134262,-0.00107681,0.116812,-0.115735
7.205,0.0704507,-0.0659565,-0.136407,-0.00259476,0.119429,-0.116835
7.21,0.0684427,-0.0656743,-0.134117,-0.00159834,0.116948,-0.115349
7.215,0.0629804,-0.0657027,-0.128683,0.00157171,0.110657,-0.112229
7.22,0.057341,-0.0661708,-0.123512,0.00509787,0.104415,-0.109513
7.225,0.0559243,-0.0648976,-0.120822,0.00518075,0.102044,-0.107225
7.23,0.0569741,-0.0610693,-0.118043,0.00236433,0.101046,-0.103411
7.235,0.0537382,-0.0559437,-0.109682,0.00127337,0.0943505,-0.0956239
7.24,0.042789,-0.0512546,-0.0940436,0.00488764,0.0790003,-0.0838879
7.245,0.026087,-0.0473807,-0.0734677,0.0122939,0.0574779,-0.0697718
7.25,0.00824649,-0.044879,-0.0531255,0.0211498,0.0354331,-0.0565829
7.255,-0.00612955,-0.0463908,-0.0402612,0.0303226,0.0197059,-0.0500286
7.26,-0.01609,-0.0532312,-0.0371411,0.0400226,0.0121538,-0.0521764
7.265,-0.025074,-0.0640404,-0.0389664,0.0514502,0.00802078,-0.0594709
7.27,-0.0354609,-0.0760767,-0.0406157,0.0643962,0.00297614,-0.0673724
7.275,-0.0464161,-0.0857151,-0.039299,0.076286,-0.00410911,-0.0721769
7.28,-0.0547178,-0.0919285,-0.0372107,0.0846663,-0.0101078,-0.0745585
7.285,-0.0590202,-0.0969886,-0.0379683,0.0900717,-0.0121543,-0.0779174
7.29,-0.0607604,-0.102735,-0.0419741,0.0943938,-0.0108463,-0.0835476
7.295,-0.060653,-0.109966,-0.0493133,0.098507,-0.00654695,-0.0919601
7.3,-0.0591486,-0.118289,-0.0591409,0.102444,-4.45E-06,-0.102439
7.305,-0.0570027,-0.124613,-0.0676104,0.104856,0.00612431,-0.11098
7.31,-0.0551691,-0.12671,-0.0715409,0.105008,0.00945229,-0.11446
7.315,-0.054539,-0.125352,-0.0708135,0.10386,0.0093961,-0.113256
7.32,-0.055775,-0.12157,-0.0657947,0.10239,0.00578486,-0.108175
7.325,-0.0573015,-0.115435,-0.0581332,0.0997292,0.000480178,-0.100209
7.33,-0.0586638,-0.107654,-0.0489902,0.0960236,-0.00558505,-0.0904385
7.335,-0.0629877,-0.0991896,-0.0362018,0.0936331,-0.0154648,-0.0781682
7.34,-0.0712109,-0.0906978,-0.0194868,0.093478,-0.0298629,-0.0636151
7.345,-0.079705,-0.0830657,-0.00336076,0.0939757,-0.0440773,-0.0498983
7.35,-0.0827049,-0.0776646,0.00504022,0.0925893,-0.0506596,-0.0419297
7.355,-0.0773686,-0.0743481,0.00302044,0.0875936,-0.0464126,-0.041181
7.36,-0.0680986,-0.0714144,-0.00331575,0.0805478,-0.0374024,-0.0431454
7.365,-0.0625205,-0.0689123,-0.00639179,0.0758828,-0.0324059,-0.0434768
7.37,-0.0640471,-0.0675748,-0.00352769,0.0759919,-0.0349409,-0.041051
7.375,-0.0688938,-0.0668201,0.00207369,0.0783544,-0.0409731,-0.0373814
7.38,-0.0709863,-0.066102,0.0048843,0.0791479,-0.0438039,-0.035344
7.385,-0.0688588,-0.0654456,0.00341322,0.0775407,-0.0417263,-0.0358144
7.39,-0.065668,-0.0655382,0.000129804,0.0757519,-0.0379883,-0.0377635
7.395,-0.0633375,-0.0666668,-0.00332939,0.075058,-0.0346457,-0.0404123
7.4,-0.0604711,-0.0690958,-0.00862472,0.0748054,-0.0299335,-0.0448719
7.405,-0.0566154,-0.0723414,-0.015726,0.0744532,-0.0236075,-0.0508457
7.41,-0.0543124,-0.0748702,-0.0205578,0.0745835,-0.0194882,-0.0550954
7.415,-0.0543723,-0.0754635,-0.0210912,0.0749607,-0.0192148,-0.0557459
7.42,-0.0554879,-0.0747538,-0.019266,0.075195,-0.0209127,-0.0542823
7.425,-0.0568879,-0.0746366,-0.0177487,0.0759357,-0.022597,-0.0533387
7.43,-0.0575665,-0.0754857,-0.0179192,0.0768177,-0.0228904,-0.0539273
7.435,-0.0555732,-0.0773347,-0.0217616,0.0767344,-0.0195211,-0.0572132
7.44,-0.0505496,-0.079996,-0.0294464,0.0753705,-0.012184,-0.0631865
7.445,-0.0448571,-0.0825396,-0.0376825,0.0735524,-0.00414223,-0.0694102
7.45,-0.04221,-0.0845114,-0.0423014,0.0731626,5.28E-05,-0.0732153
7.455,-0.0445607,-0.0871659,-0.0426052,0.0760523,-0.00112899,-0.0749233
7.46,-0.0506365,-0.0907976,-0.0401611,0.081657,-0.00604795,-0.075609
7.465,-0.0576151,-0.0933805,-0.0357653,0.0871773,-0.012615,-0.0745623
7.47,-0.0628603,-0.0939574,-0.0310971,0.0905387,-0.0183385,-0.0722003
7.475,-0.0651348,-0.0940797,-0.0289449,0.0919225,-0.0208943,-0.0710282
7.48,-0.0650866,-0.0949225,-0.0298359,0.0923813,-0.020352,-0.0720293
7.485,-0.0632103,-0.0959951,-0.0327848,0.0919172,-0.0175662,-0.0743511
7.49,-0.0596788,-0.0973125,-0.0376337,0.0906389,-0.0127277,-0.0779112
7.495,-0.0555874,-0.0987352,-0.0431478,0.0890981,-0.007182,-0.0819161
7.5,-0.0537842,-0.098929,-0.0451448,0.0881689,-0.00498795,-0.083181
7.505,-0.0565949,-0.0983947,-0.0417998,0.0894832,-0.00854198,-0.0809413
7.51,-0.0625713,-0.0984503,-0.035879,0.0929658,-0.0154108,-0.077555
7.515,-0.0672635,-0.099256,-0.0319925,0.09614,-0.0203637,-0.0757763
7.52,-0.0668506,-0.100172,-0.0333209,0.0964302,-0.0193583,-0.0770719
7.525,-0.063613,-0.100744,-0.0371311,0.0948916,-0.0152893,-0.0796023
7.53,-0.06278,-0.10111,-0.0383302,0.094622,-0.0141161,-0.0805059
7.535,-0.0663813,-0.100869,-0.0344877,0.096562,-0.0184138,-0.0781482
7.54,-0.0730829,-0.100156,-0.0270733,0.10002,-0.0265636,-0.073456
7.545,-0.0789933,-0.0995912,-0.0205979,0.103106,-0.0337146,-0.0693912
7.55,-0.0809712,-0.0995338,-0.0185626,0.104215,-0.0360316,-0.0681829
7.555,-0.0784435,-0.0995298,-0.0210863,0.102753,-0.0331152,-0.0696377
7.56,-0.0715082,-0.100114,-0.0286056,0.099086,-0.0247698,-0.0743161
7.565,-0.0631211,-0.102301,-0.0391802,0.0955066,-0.0138222,-0.0816844
7.57,-0.0582795,-0.105905,-0.0476252,0.0947918,-0.00615128,-0.0886405
7.575,-0.0583,-0.109218,-0.0509179,0.0967164,-0.00426208,-0.0924544
7.58,-0.0617891,-0.109927,-0.0481379,0.0991404,-0.00788152,-0.0912588
7.585,-0.0663477,-0.107556,-0.041208,0.100403,-0.0145144,-0.0858888
7.59,-0.0698229,-0.103649,-0.0338258,0.100154,-0.0207829,-0.0793708
7.595,-0.0726456,-0.0999284,-0.0272827,0.0996356,-0.0261903,-0.0734453
7.6,-0.0756625,-0.0973255,-0.021663,0.0998747,-0.0311766,-0.068698
7.605,-0.0784952,-0.0958298,-0.0173345,0.100647,-0.0353111,-0.0653354
