Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
13.52,0.0609107,-0.0531331,-0.114044,-0.00449045,0.10101,-0.0965196
13.525,0.0627224,-0.0551815,-0.117904,-0.00435376,0.104285,-0.0999309
13.53,0.0648784,-0.0562273,-0.121106,-0.00499474,0.107378,-0.102383
13.535,0.0669105,-0.0563899,-0.1233,-0.00607404,0.109818,-0.103744
13.54,0.068502,-0.0553592,-0.123861,-0.007588,0.111061,-0.103473
13.545,0.0699348,-0.0526253,-0.12256,-0.00999366,0.111137,-0.101143
13.55,0.0713434,-0.0487835,-0.120127,-0.013025,0.110545,-0.0975205
13.555,0.0724841,-0.0462202,-0.118704,-0.0151635,0.110383,-0.0952191
13.56,0.073691,-0.0447592,-0.11845,-0.0167038,0.110933,-0.094229
13.565,0.0755451,-0.0418917,-0.117437,-0.0194298,0.111418,-0.0919883
13.57,0.0780184,-0.036578,-0.114596,-0.0239256,0.111206,-0.0872805
13.575,0.080718,-0.0303979,-0.111116,-0.0290523,0.110755,-0.081703
13.58,0.0832011,-0.0255625,-0.108764,-0.0332776,0.110831,-0.0775532
13.585,0.0852493,-0.0222347,-0.107484,-0.0363815,0.111275,-0.0748931
13.59,0.0871007,-0.0184468,-0.105548,-0.0396373,0.111225,-0.0715881
13.595,0.0894295,-0.0135218,-0.102951,-0.0438253,0.111071,-0.0672458
13.6,0.0926633,-0.00847427,-0.101138,-0.0486065,0.111891,-0.0632844
13.605,0.0966418,-0.00373543,-0.100377,-0.0536395,0.113749,-0.0601094
13.61,0.101046,0.000907518,-0.100138,-0.0588626,0.116153,-0.0572908
13.615,0.106003,0.00617279,-0.09983,-0.0647645,0.118838,-0.054073
13.62,0.111664,0.0124732,-0.0991906,-0.0716705,0.121737,-0.0500663
13.625,0.118013,0.0198825,-0.0981305,-0.0796139,0.12479,-0.0451765
13.63,0.124993,0.0281919,-0.0968012,-0.0884413,0.128053,-0.0396116
13.635,0.13265,0.0369701,-0.09568,-0.0979302,0.131826,-0.0338962
13.64,0.140781,0.0455205,-0.0952604,-0.107561,0.136278,-0.0287173
13.645,0.148702,0.0525195,-0.0961826,-0.116175,0.141384,-0.0252089
13.65,0.155592,0.0570636,-0.098528,-0.122777,0.146716,-0.0239394
13.655,0.161417,0.0604215,-0.100995,-0.128078,0.151504,-0.0234253
13.66,0.166205,0.0633759,-0.102829,-0.132549,0.155327,-0.0227785
13.665,0.170043,0.065872,-0.104171,-0.136206,0.158318,-0.022112
13.67,0.173116,0.068701,-0.104415,-0.139613,0.160233,-0.0206197
13.675,0.17551,0.072599,-0.102911,-0.143246,0.160746,-0.0175006
13.68,0.176852,0.0768789,-0.0999731,-0.146492,0.159825,-0.0133334
13.685,0.176433,0.0806002,-0.0958329,-0.148398,0.157193,-0.00879462
13.69,0.173788,0.0833284,-0.0904598,-0.148446,0.152564,-0.0041173
13.695,0.168943,0.0846944,-0.0842484,-0.146437,0.14618,0.000257493
13.7,0.162131,0.0842868,-0.0778443,-0.142269,0.13855,0.00371961
13.705,0.153335,0.0822534,-0.0710818,-0.136017,0.129567,0.00644993
13.71,0.142445,0.078679,-0.0637656,-0.127666,0.119055,0.00861028
13.715,0.129542,0.0741652,-0.0553773,-0.117611,0.106763,0.0108472
13.72,0.115239,0.0691076,-0.0461315,-0.106433,0.0931674,0.0132652
13.725,0.100375,0.0635438,-0.036831,-0.0946384,0.0792158,0.0154226
13.73,0.0859146,0.0567951,-0.0291195,-0.0823935,0.0664149,0.0159786
13.735,0.0725073,0.046726,-0.0257813,-0.0688393,0.0567469,0.0120924
13.74,0.0606645,0.0328917,-0.0277728,-0.0540147,0.0510593,0.00295543
13.745,0.050957,0.0179856,-0.0329713,-0.039804,0.048456,-0.00865201
13.75,0.0432716,0.00471719,-0.0385544,-0.0277063,0.0472422,-0.0195359
13.755,0.0371052,-0.00543605,-0.0425413,-0.0182842,0.0459839,-0.0276997
13.76,0.0320079,-0.0125861,-0.044594,-0.0112132,0.0442261,-0.0330129
13.765,0.0279594,-0.0175658,-0.0455252,-0.00600073,0.0424263,-0.0364256
13.77,0.0250985,-0.0213617,-0.0464602,-0.00215746,0.0413145,-0.039157
13.775,0.0233624,-0.0242929,-0.0476553,0.000537267,0.0410021,-0.0415393
13.78,0.0222006,-0.0265319,-0.0487325,0.0025007,0.0409533,-0.043454
13.785,0.0211059,-0.028179,-0.049285,0.00408367,0.0406402,-0.0447238
13.79,0.0204271,-0.0275382,-0.0479653,0.00410564,0.0394863,-0.043592
13.795,0.0204761,-0.0243349,-0.044811,0.00222784,0.0376935,-0.0399214
13.8,0.020964,-0.0205232,-0.0414872,-0.000254512,0.0360562,-0.0358017
13.805,0.0215519,-0.0169096,-0.0384615,-0.00268022,0.0346487,-0.0319685
13.81,0.022223,-0.013479,-0.035702,-0.00504839,0.033443,-0.0283946
13.815,0.0232362,-0.0108417,-0.0340779,-0.00715599,0.0330903,-0.0259343
13.82,0.0247452,-0.00910424,-0.0338494,-0.0090303,0.0338296,-0.0247993
13.825,0.0264442,-0.00793265,-0.0343768,-0.0106876,0.035115,-0.0244274
13.83,0.0278486,-0.00726316,-0.0351118,-0.011885,0.0363502,-0.0244652
13.835,0.0284931,-0.00691292,-0.035406,-0.0124593,0.0368921,-0.0244328
13.84,0.028117,-0.00683392,-0.034951,-0.0122878,0.0364123,-0.0241245
13.845,0.0271515,-0.00648084,-0.0336323,-0.0119342,0.0350935,-0.0231593
13.85,0.0264122,-0.00566051,-0.0320727,-0.011981,0.0337662,-0.0217853
13.855,0.0262159,-0.00572238,-0.0319383,-0.0118319,0.0335753,-0.0217434
13.86,0.0263482,-0.00610414,-0.0324524,-0.0116879,0.0339485,-0.0222606
13.865,0.0265965,-0.00579086,-0.0323874,-0.0120122,0.0340544,-0.0220422
13.87,0.0266253,-0.00603168,-0.032657,-0.0118897,0.0342266,-0.0223369
13.875,0.0260362,-0.00772083,-0.033757,-0.0105744,0.0345216,-0.0239472
13.88,0.024934,-0.00917268,-0.0341067,-0.00909982,0.0340872,-0.0249874
13.885,0.0239917,-0.00860176,-0.0325935,-0.00888541,0.0326695,-0.0237841
13.89,0.0233477,-0.00738681,-0.0307345,-0.00921499,0.0312243,-0.0220093
13.895,0.0228151,-0.00733505,-0.0301502,-0.00893743,0.0305795,-0.0216421
13.9,0.02224,-0.00889614,-0.0311361,-0.00770407,0.0308167,-0.0231126
13.905,0.0214981,-0.011844,-0.0333422,-0.00557378,0.031662,-0.0260882
13.91,0.0205299,-0.0153109,-0.0358408,-0.00301323,0.0325457,-0.0295324
13.915,0.0194462,-0.0191177,-0.0385639,-0.000189662,0.0334921,-0.0333025
13.92,0.0183085,-0.0239711,-0.0422796,0.00326928,0.0349806,-0.0382499
13.925,0.0171677,-0.0292316,-0.0463994,0.00696511,0.0367004,-0.0436656
13.93,0.0161129,-0.034363,-0.0504759,0.0105367,0.038445,-0.0489818
13.935,0.0152376,-0.039813,-0.0550506,0.0141886,0.0405809,-0.0547695
13.94,0.0144505,-0.0454805,-0.059931,0.0179152,0.0429441,-0.0608594
13.945,0.0139556,-0.0498877,-0.0638433,0.0207454,0.0449172,-0.0656626
13.95,0.013867,-0.0513792,-0.0652462,0.0216577,0.045676,-0.0673337
13.955,0.0140677,-0.0498503,-0.063918,0.0206591,0.045025,-0.0656841
13.96,0.0141112,-0.0479469,-0.0620581,0.019535,0.0439764,-0.0635114
13.965,0.0137479,-0.0484774,-0.0622253,0.0200511,0.0438631,-0.0639142
13.97,0.0132104,-0.0513745,-0.0645849,0.022034,0.0449151,-0.0669492
13.975,0.0125982,-0.0543055,-0.0669037,0.0240797,0.0459004,-0.0699801
13.98,0.0120379,-0.0561345,-0.0681724,0.0254592,0.0463094,-0.0717686
13.985,0.0116042,-0.0576393,-0.0692435,0.0265783,0.0466774,-0.0732558
13.99,0.0112588,-0.0595522,-0.0708111,0.0278822,0.0473831,-0.0752653
13.995,0.011209,-0.0618455,-0.0730545,0.029235,0.0486495,-0.0778845
14,0.0117661,-0.0639526,-0.0757187,0.0301299,0.0505094,-0.0806393
14.005,0.0127379,-0.0659862,-0.078724,0.0307429,0.0528055,-0.0835484
14.01,0.0135898,-0.0683722,-0.0819619,0.0316286,0.0551668,-0.0867954
14.015,0.0138269,-0.0709427,-0.0847696,0.0329758,0.0569247,-0.0899005
14.02,0.0133258,-0.0741584,-0.0874841,0.0351217,0.0582026,-0.0933243
14.025,0.0126599,-0.077333,-0.0899929,0.037339,0.0592666,-0.0966057
14.03,0.012406,-0.0780967,-0.0905028,0.0379265,0.0594144,-0.0973409
14.035,0.0125772,-0.0762447,-0.0888219,0.0367584,0.0585428,-0.0953012
14.04,0.0128954,-0.0736892,-0.0865846,0.0350993,0.0574348,-0.0925341
14.045,0.0132224,-0.0719631,-0.0851855,0.033914,0.0568158,-0.0907298
14.05,0.0133449,-0.0721956,-0.0855405,0.0339775,0.0570915,-0.0910689
14.055,0.0132269,-0.0747091,-0.087936,0.0354967,0.0584064,-0.0939031
14.06,0.0131127,-0.0774526,-0.0905653,0.0371466,0.0598585,-0.0970051
14.065,0.0130256,-0.0787134,-0.091739,0.0379249,0.0604858,-0.0984107
14.07,0.0127413,-0.0786509,-0.0913922,0.0380529,0.0601215,-0.0981744
14.075,0.0123818,-0.0782677,-0.0906495,0.0380392,0.0594852,-0.0975243
14.08,0.0121276,-0.078697,-0.0908246,0.0384339,0.0594394,-0.0978733
14.085,0.0116404,-0.0804986,-0.092139,0.0397553,0.0599171,-0.0996723
14.09,0.0108402,-0.0834653,-0.0943055,0.0419301,0.0607058,-0.102636
14.095,0.0102808,-0.0865125,-0.0967933,0.0440124,0.0618192,-0.105832
14.1,0.0101848,-0.0886004,-0.0987852,0.0452732,0.0629139,-0.108187
14.105,0.0105234,-0.0877462,-0.0982696,0.0445846,0.0628116,-0.107396
14.11,0.0114424,-0.0807996,-0.092242,0.0400434,0.0598622,-0.0999056
14.115,0.0126706,-0.0677219,-0.0803925,0.0317838,0.05373,-0.0855138
14.12,0.0137601,-0.0516981,-0.0654583,0.0219035,0.0457367,-0.0676402
14.125,0.0144826,-0.0372173,-0.0516999,0.0131258,0.0382105,-0.0513363
14.13,0.0149077,-0.0260231,-0.0409308,0.00641753,0.0322383,-0.0386559
14.135,0.0154515,-0.0168535,-0.0323051,0.00080943,0.0275723,-0.0283817
14.14,0.016552,-0.00749223,-0.0240443,-0.00523068,0.0234383,-0.0182076
14.145,0.0177075,0.004534,-0.0131735,-0.0128411,0.0178292,-0.00498804
14.15,0.0180645,0.0200766,0.00201218,-0.0220208,0.00926779,0.012753
14.155,0.017622,0.0378293,0.0202073,-0.0320148,-0.0014926,0.0335074
14.16,0.0175001,0.0552512,0.0377511,-0.042003,-0.0116919,0.0536949
14.165,0.0186983,0.0686032,0.0499049,-0.0504035,-0.0180171,0.0684206
14.17,0.0213198,0.0727764,0.0514566,-0.0543264,-0.0173995,0.0717259
14.175,0.0249616,0.0641179,0.0391563,-0.05143,-0.00819528,0.0596253
14.18,0.0285593,0.0431631,0.0146039,-0.0414089,0.00805715,0.0333518
14.185,0.0307544,0.014807,-0.0159474,-0.0263049,0.0269633,-0.000658458
14.19,0.0308889,-0.0156227,-0.0465116,-0.00881394,0.0446872,-0.0358733
14.195,0.0291444,-0.0447957,-0.0739401,0.00903626,0.0595158,-0.0685521
14.2,0.0263255,-0.0704763,-0.0968018,0.0254905,0.0710875,-0.096578
14.205,0.0235923,-0.0906786,-0.114271,0.0387323,0.0795953,-0.118328
14.21,0.0218166,-0.105099,-0.126916,0.0480833,0.0858707,-0.133954
14.215,0.0207985,-0.116034,-0.136833,0.0549843,0.0910083,-0.145993
14.22,0.0202656,-0.124208,-0.144474,0.0600112,0.0951123,-0.155124
14.225,0.0199881,-0.129545,-0.149533,0.0632527,0.0978732,-0.161126
14.23,0.0197441,-0.133688,-0.153432,0.0657855,0.0999833,-0.165769
14.235,0.0207389,-0.137832,-0.158571,0.0676038,0.103525,-0.171128
14.24,0.0259794,-0.140145,-0.166124,0.0659136,0.110911,-0.176825
14.245,0.0393149,-0.132918,-0.172233,0.0540416,0.122137,-0.176179
14.25,0.064798,-0.103353,-0.168151,0.0222597,0.134493,-0.156753
14.255,0.101167,-0.0356349,-0.136801,-0.0378347,0.137391,-0.0995561
14.26,0.136425,0.086041,-0.0503843,-0.128441,0.107855,0.0205864
14.265,0.153766,0.271252,0.117486,-0.245384,0.0209459,0.224438
14.27,0.14144,0.507181,0.365742,-0.374481,-0.129501,0.503982
14.275,0.0963749,0.73966,0.643285,-0.482685,-0.315759,0.798443
14.28,0.0258546,0.886398,0.860543,-0.526689,-0.481907,1.0086
14.285,-0.0549727,0.889422,0.944394,-0.481769,-0.576985,1.05875
14.29,-0.126877,0.755723,0.8826,-0.363064,-0.582822,0.945886
14.295,-0.173254,0.546978,0.720232,-0.21577,-0.515854,0.731624
14.3,-0.185992,0.335808,0.5218,-0.0864958,-0.408644,0.49514
14.305,-0.16741,0.167655,0.335065,-0.000141677,-0.290104,0.290245
14.31,-0.128208,0.0552827,0.18349,0.0421033,-0.179959,0.137856
14.315,-0.08172,-0.0105095,0.0712105,0.0532487,-0.0882945,0.0350457
14.32,-0.0387391,-0.0478216,-0.00908251,0.0499758,-0.0171222,-0.0328536
14.325,-0.00499265,-0.0712386,-0.066246,0.0440121,0.0353646,-0.0793767
14.33,0.0182756,-0.0886475,-0.106923,0.0406292,0.0722835,-0.112913
14.335,0.0324152,-0.103897,-0.136313,0.0412702,0.097415,-0.138685
14.34,0.0400567,-0.117771,-0.157828,0.0448684,0.114249,-0.159117
14.345,0.043901,-0.128398,-0.172299,0.0487842,0.124823,-0.173607
14.35,0.0460504,-0.134077,-0.180128,0.0508224,0.130584,-0.181406
14.355,0.0478227,-0.135771,-0.183594,0.0507769,0.133608,-0.184385
14.36,0.0496661,-0.135293,-0.184959,0.0494365,0.135461,-0.184897
14.365,0.0516492,-0.133767,-0.185416,0.0474105,0.13687,-0.18428
14.37,0.0536788,-0.131907,-0.185586,0.045165,0.138139,-0.183304
14.375,0.0557932,-0.129566,-0.18536,0.042593,0.13923,-0.181822
14.38,0.0579433,-0.127174,-0.185117,0.0399704,0.140331,-0.180302
14.385,0.0599216,-0.125421,-0.185342,0.0378159,0.141603,-0.179419
14.39,0.0618003,-0.123492,-0.185292,0.0356177,0.142659,-0.178277
14.395,0.0635456,-0.119984,-0.183529,0.0325845,0.142649,-0.175233
14.4,0.0649219,-0.114804,-0.179726,0.0287993,0.141247,-0.170047
14.405,0.0660239,-0.109457,-0.17548,0.0250759,0.139433,-0.164508
14.41,0.0671173,-0.105499,-0.172616,0.0221595,0.13841,-0.16057
14.415,0.0686578,-0.102761,-0.171419,0.0196894,0.138608,-0.158298
14.42,0.0710353,-0.100006,-0.171042,0.0167264,0.139763,-0.156489
14.425,0.0740089,-0.0963402,-0.170349,0.0128929,0.14108,-0.153973
14.43,0.0772689,-0.0910706,-0.16834,0.0079684,0.141802,-0.14977
14.435,0.0808873,-0.084785,-0.165672,0.00225032,0.142351,-0.144601
14.44,0.085196,-0.078357,-0.163553,-0.00394847,0.143615,-0.139667
14.445,0.0904627,-0.0715256,-0.161988,-0.0109333,0.145753,-0.134819
14.45,0.0965056,-0.0642716,-0.160777,-0.0186103,0.148542,-0.129932
14.455,0.102744,-0.0575077,-0.160252,-0.0261172,0.15184,-0.125723
14.46,0.109235,-0.0510358,-0.160271,-0.0336011,0.155599,-0.121998
14.465,0.116261,-0.0441945,-0.160456,-0.0416076,0.159762,-0.118155
14.47,0.123823,-0.0367254,-0.160548,-0.0502856,0.164181,-0.113896
14.475,0.131881,-0.0286357,-0.160517,-0.0596088,0.168816,-0.109207
14.48,0.139839,-0.0205973,-0.160437,-0.0688444,0.173364,-0.10452
14.485,0.147102,-0.0133484,-0.16045,-0.0772226,0.177565,-0.100343
14.49,0.153446,-0.007303,-0.160749,-0.0843757,0.181401,-0.0970249
14.495,0.158782,-0.00266182,-0.161443,-0.0901358,0.184882,-0.0947462
14.5,0.163011,0.000474757,-0.162536,-0.0943883,0.187954,-0.093566
14.505,0.166001,0.00295511,-0.163046,-0.0975469,0.189975,-0.0924285
14.51,0.167926,0.00608315,-0.161843,-0.100464,0.190392,-0.0899277
14.515,0.168618,0.0097801,-0.158837,-0.102998,0.189056,-0.0860583
14.52,0.167502,0.013117,-0.154385,-0.104281,0.185842,-0.0815614
14.525,0.164203,0.0148309,-0.149372,-0.103365,0.181043,-0.0776775
14.53,0.158744,0.0146998,-0.144045,-0.100138,0.174815,-0.0746772
14.535,0.151371,0.013344,-0.138027,-0.0950982,0.167084,-0.0719857
14.54,0.142217,0.011121,-0.131096,-0.0885298,0.157798,-0.0692678
14.545,0.131258,0.00843956,-0.122818,-0.0806544,0.146691,-0.0660366
14.55,0.118948,0.0057938,-0.113154,-0.0720195,0.134004,-0.0619843
14.555,0.105624,0.00240586,-0.103218,-0.0623712,0.120575,-0.0582041
14.56,0.0916218,-0.00195507,-0.0935768,-0.0517691,0.106924,-0.0551554
14.565,0.0775242,-0.00711415,-0.0846383,-0.0406512,0.0936245,-0.0529733
14.57,0.06396,-0.0140581,-0.0780181,-0.0288109,0.081971,-0.0531602
14.575,0.0517745,-0.0234326,-0.0752071,-0.0163632,0.0733128,-0.0569496
14.58,0.0417167,-0.0336953,-0.075412,-0.00463115,0.0676242,-0.0629931
14.585,0.0343034,-0.0425107,-0.0768141,0.00473846,0.0641537,-0.0688922
14.59,0.0293134,-0.0487212,-0.0780347,0.0112051,0.0619774,-0.0731825
14.595,0.0257443,-0.0538376,-0.0795819,0.0162196,0.0608101,-0.0770297
14.6,0.0226059,-0.0592833,-0.0818891,0.0211757,0.0603302,-0.0815059
14.605,0.0198177,-0.0637074,-0.083525,0.0253397,0.0596649,-0.0850046
14.61,0.0177531,-0.0661585,-0.0839117,0.0279469,0.0586962,-0.0866431
14.615,0.0162995,-0.0665371,-0.0828367,0.0290047,0.0572363,-0.086241
14.62,0.0151083,-0.0649992,-0.0801075,0.0288045,0.0549728,-0.0837773
14.625,0.0141061,-0.0624483,-0.0765544,0.0279104,0.0523428,-0.0802532
14.63,0.0133379,-0.0605114,-0.0738493,0.0272356,0.0503375,-0.0775731
14.635,0.0127996,-0.0595398,-0.0723393,0.0269854,0.049155,-0.0761404
14.64,0.0127182,-0.0574743,-0.0701925,0.0258399,0.0478685,-0.0737085
14.645,0.0133423,-0.05319,-0.0665322,0.0230061,0.0461155,-0.0691216
14.65,0.0145475,-0.0486698,-0.0632173,0.0197005,0.0448975,-0.064598
14.655,0.0162485,-0.0457719,-0.0620204,0.0170453,0.0451886,-0.0622339
14.66,0.0182318,-0.0441856,-0.0624173,0.0149844,0.0465628,-0.0615472
14.665,0.0203016,-0.0426639,-0.0629655,0.0129108,0.0480743,-0.0609851
14.67,0.0223637,-0.0405521,-0.0629158,0.0105011,0.0492361,-0.0597372
14.675,0.0242871,-0.0382665,-0.0625536,0.00807101,0.0501375,-0.0582085
14.68,0.0257837,-0.0364392,-0.062223,0.00615195,0.0508107,-0.0569626
14.685,0.0268114,-0.0356481,-0.0624595,0.00510186,0.0515406,-0.0566424
14.69,0.0276688,-0.0355757,-0.0632445,0.00456509,0.0524888,-0.0570539
14.695,0.0284138,-0.0352631,-0.0636769,0.00395444,0.0531686,-0.057123
14.7,0.0289152,-0.0344026,-0.0633177,0.00316813,0.0532507,-0.0564188
14.705,0.0290808,-0.0333334,-0.0624142,0.00245523,0.0528246,-0.0552799
14.71,0.0290094,-0.0332205,-0.0622298,0.00243128,0.0526769,-0.0551082
14.715,0.0290384,-0.0346607,-0.0636991,0.00324605,0.053542,-0.056788
14.72,0.0290249,-0.0372824,-0.0663073,0.00476751,0.05504,-0.0598075
14.725,0.0285818,-0.0397273,-0.0683091,0.00643489,0.0559399,-0.0623748
14.73,0.0277367,-0.0414351,-0.0691718,0.00790875,0.0559501,-0.0638589
14.735,0.0266909,-0.0428378,-0.0695287,0.00932236,0.0555524,-0.0648748
14.74,0.0256992,-0.0446426,-0.0703417,0.010937,0.0554492,-0.0663862
14.745,0.0252714,-0.047049,-0.0723204,0.0125733,0.0563446,-0.0689179
14.75,0.0255631,-0.049942,-0.0755051,0.0140752,0.0583517,-0.0724269
14.755,0.0259716,-0.0540939,-0.0800655,0.0162364,0.0612205,-0.0774569
14.76,0.0257359,-0.0594136,-0.0851495,0.0194439,0.0640197,-0.0834636
14.765,0.0250011,-0.063503,-0.0885042,0.022229,0.0655323,-0.0877613
14.77,0.0241518,-0.0642639,-0.0884157,0.0231587,0.0649908,-0.0881495
14.775,0.0230112,-0.0628118,-0.085823,0.0229789,0.0628354,-0.0858143
14.78,0.0214809,-0.0614383,-0.0829193,0.0230694,0.0602754,-0.0833449
14.785,0.0199666,-0.0611958,-0.0811624,0.0238037,0.0583869,-0.0821905
14.79,0.0189376,-0.0624018,-0.0813394,0.0250941,0.0578949,-0.082989
14.795,0.0184586,-0.0644741,-0.0829327,0.026567,0.0585382,-0.0851053
14.8,0.0181573,-0.0664556,-0.0846129,0.027885,0.0593344,-0.0872194
14.805,0.0177316,-0.068409,-0.0861405,0.0292586,0.0599706,-0.0892292
14.81,0.017185,-0.0709364,-0.0881214,0.0310334,0.0607986,-0.091832
14.815,0.0165091,-0.0739836,-0.0904927,0.0331829,0.0617775,-0.0949604
14.82,0.0154806,-0.0767444,-0.092225,0.0353706,0.0621839,-0.0975545
14.825,0.0143079,-0.0779106,-0.0922185,0.0367211,0.061503,-0.0982241
14.83,0.0135142,-0.077764,-0.0912782,0.0370946,0.0605019,-0.0975965
14.835,0.0131511,-0.0777656,-0.0909167,0.0373052,0.0600836,-0.0973888
14.84,0.0129921,-0.0781873,-0.0911794,0.0376405,0.0601434,-0.0977839
14.845,0.0130569,-0.0791499,-0.0922069,0.0381588,0.060774,-0.0989329
14.85,0.0131632,-0.080803,-0.0939662,0.0390518,0.0618512,-0.100903
14.855,0.0132372,-0.0819323,-0.0951695,0.0396611,0.0625886,-0.10225
14.86,0.0132453,-0.0820764,-0.0953217,0.0397396,0.0626811,-0.102421
14.865,0.0130941,-0.0819264,-0.0950204,0.0397403,0.0624199,-0.10216
14.87,0.0128285,-0.0814969,-0.0943254,0.0396457,0.0618653,-0.101511
14.875,0.0125367,-0.0803338,-0.0928705,0.0391426,0.0608569,-0.0999995
14.88,0.0123525,-0.0788854,-0.0912379,0.0384128,0.0598079,-0.0982207
14.885,0.0121878,-0.0780407,-0.0902284,0.0380202,0.05913,-0.0971501
14.89,0.0118687,-0.0783586,-0.0902273,0.0383879,0.0589452,-0.0973331
14.895,0.0113239,-0.0796379,-0.0909618,0.0394411,0.0590547,-0.0984958
14.9,0.0106198,-0.0811863,-0.0918061,0.0407415,0.0591356,-0.0998771
14.905,0.0100866,-0.0826756,-0.0927622,0.0419092,0.0593798,-0.101289
14.91,0.00981582,-0.0845792,-0.094395,0.0431646,0.0601661,-0.103331
14.915,0.00980084,-0.0866249,-0.0964258,0.0443544,0.0613299,-0.105684
14.92,0.0100952,-0.087322,-0.0974173,0.0445869,0.0620724,-0.106659
14.925,0.0107599,-0.0856902,-0.0964501,0.043261,0.0618977,-0.105159
14.93,0.011743,-0.081234,-0.092977,0.0401206,0.0604601,-0.100581
14.935,0.012612,-0.0724924,-0.0851044,0.0345719,0.0564166,-0.0909885
14.94,0.0125284,-0.0589783,-0.0715067,0.0268179,0.0485177,-0.0753355
14.945,0.0111557,-0.0427092,-0.0538649,0.0182175,0.0375396,-0.0557571
14.95,0.0089459,-0.0273257,-0.0362716,0.0106116,0.0261063,-0.0367179
14.955,0.0067768,-0.0156593,-0.0224361,0.00512832,0.0168661,-0.0219944
14.96,0.00557458,-0.00653382,-0.0121084,0.000553817,0.0102093,-0.0107631
14.965,0.00630437,0.0036143,-0.00269007,-0.00572654,0.00519294,0.000533607
14.97,0.00886308,0.0159545,0.00709142,-0.0143284,0.00102287,0.0133056
14.975,0.0119685,0.0305391,0.0185706,-0.0245418,-0.00381169,0.0283535
14.98,0.0140555,0.0461889,0.0321334,-0.0347822,-0.0104372,0.0452194
14.985,0.0149789,0.0601877,0.0452088,-0.0433974,-0.0174533,0.0608507
14.99,0.0160428,0.0701645,0.0541217,-0.0497718,-0.0219849,0.0717567
14.995,0.0181073,0.073764,0.0556567,-0.0530419,-0.0216792,0.074721
15,0.0212653,0.0692581,0.0479928,-0.0522637,-0.0154311,0.0676948
15.005,0.0248305,0.0559842,0.0311537,-0.0466584,-0.00365073,0.0503091
15.01,0.0272667,0.0351322,0.00786551,-0.036026,0.0112013,0.0248247
15.015,0.0274776,0.00991488,-0.0175628,-0.0215886,0.0260041,-0.0044155
15.02,0.0255963,-0.0163728,-0.0419691,-0.0053252,0.0390089,-0.0336837
15.025,0.0224145,-0.0412774,-0.0636919,0.0108905,0.0497135,-0.060604
15.03,0.018804,-0.0630923,-0.0818962,0.0255699,0.0581393,-0.0837091
15.035,0.015371,-0.0814436,-0.0968146,0.0381471,0.0647703,-0.102917
15.04,0.0123188,-0.0956327,-0.107951,0.0481013,0.069438,-0.117539
15.045,0.00979831,-0.105121,-0.11492,0.0550348,0.0720059,-0.127041
15.05,0.00805592,-0.110894,-0.11895,0.0593736,0.0733269,-0.1327
15.055,0.00731666,-0.114568,-0.121885,0.0619216,0.0745944,-0.136516
15.06,0.00778232,-0.117295,-0.125077,0.063227,0.0767064,-0.139933
15.065,0.010659,-0.119532,-0.130191,0.0628579,0.0813198,-0.144178
15.07,0.0186213,-0.118419,-0.13704,0.0576182,0.0898713,-0.14749
15.075,0.0354727,-0.104273,-0.139746,0.0397219,0.101162,-0.140884
15.08,0.0630256,-0.0616108,-0.124636,-0.000816872,0.108347,-0.10753
15.085,0.0941492,0.0255171,-0.0686322,-0.0690894,0.0939818,-0.0248925
15.09,0.114321,0.169786,0.0554654,-0.164029,0.03398,0.130049
15.095,0.112048,0.373193,0.261145,-0.280154,-0.0860811,0.366235
15.1,0.0828582,0.607823,0.524965,-0.398765,-0.25525,0.654015
15.105,0.028574,0.804756,0.776182,-0.481123,-0.431632,0.912755
15.11,-0.0420709,0.888075,0.930145,-0.48844,-0.561309,1.04975
15.115,-0.115068,0.827885,0.942953,-0.411545,-0.610849,1.02239
15.12,-0.173537,0.66118,0.834716,-0.281541,-0.582115,0.863656
15.125,-0.203764,0.460209,0.663973,-0.148058,-0.500988,0.649046
15.13,-0.200703,0.282768,0.483472,-0.0473804,-0.395008,0.442389
15.135,-0.170001,0.151064,0.321065,0.0109336,-0.283517,0.272584
15.14,-0.123985,0.0627295,0.186715,0.035366,-0.179383,0.144017
15.145,-0.075612,0.00643355,0.0820455,0.0399402,-0.0910236,0.0510834
15.15,-0.0342033,-0.0298725,0.00433078,0.0369941,-0.0222476,-0.0147465
15.155,-0.00392147,-0.0551668,-0.0512454,0.0341146,0.0273225,-0.0614371
15.16,0.0154919,-0.0740886,-0.0895805,0.0338308,0.0606635,-0.0944943
15.165,0.0266232,-0.0878304,-0.114454,0.035338,0.0814507,-0.116789
15.17,0.0326714,-0.0969697,-0.129641,0.0371226,0.0937112,-0.130834
15.175,0.0361687,-0.10325,-0.139419,0.0387295,0.101375,-0.140105
15.18,0.0385343,-0.1082,-0.146735,0.0402217,0.106965,-0.147187
15.185,0.0402872,-0.11203,-0.152317,0.0414208,0.1112,-0.152621
15.19,0.041567,-0.114322,-0.155889,0.0420048,0.114001,-0.156006
15.195,0.0426937,-0.11448,-0.157174,0.0414458,0.115393,-0.156839
15.2,0.0439522,-0.113123,-0.157076,0.0399359,0.116063,-0.155999
15.205,0.0454292,-0.111911,-0.157341,0.0383836,0.117069,-0.155453
15.21,0.0469618,-0.111731,-0.158693,0.0373944,0.118735,-0.156129
