Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
4.995,0.110264,0.0687519,-0.0415123,-0.103355,0.0876282,0.0157268
5,0.104296,0.0688738,-0.0354219,-0.0999793,0.0806659,0.0193135
5.005,0.0960674,0.0700834,-0.025984,-0.0959272,0.0704664,0.0254608
5.01,0.0855937,0.070301,-0.0152927,-0.0900058,0.0582467,0.031759
5.015,0.0729884,0.0676117,-0.00537669,-0.0811755,0.0452441,0.0359314
5.02,0.0585837,0.0613726,0.00278893,-0.0692568,0.0322131,0.0370437
5.025,0.043483,0.0532452,0.00976216,-0.0558461,0.0194687,0.0363773
5.03,0.029181,0.0449191,0.0157381,-0.0427817,0.00776127,0.0350205
5.035,0.0163889,0.035361,0.0189721,-0.0298778,-0.00149143,0.0313692
5.04,0.00534031,0.0243876,0.0190473,-0.0171634,-0.00791372,0.0250771
5.045,-0.00381636,0.0131187,0.0169351,-0.00537071,-0.0119808,0.0173516
5.05,-0.0109435,0.00353531,0.0144788,0.00427714,-0.0146776,0.0104005
5.055,-0.0161585,-0.00316882,0.0129897,0.0111586,-0.0168287,0.00567006
5.06,-0.0200641,-0.00788723,0.0121769,0.0161377,-0.0186144,0.00247665
5.065,-0.0231921,-0.0110983,0.0120938,0.0197976,-0.0203724,0.000574785
5.07,-0.0256603,-0.0130682,0.0125921,0.0223599,-0.022085,-0.000274889
5.075,-0.0272608,-0.0150715,0.0121893,0.0244406,-0.0227765,-0.00166408
5.08,-0.0280335,-0.0172213,0.0108122,0.0261279,-0.0224276,-0.00370029
5.085,-0.028107,-0.0187594,0.00934763,0.0270583,-0.0216244,-0.00543387
5.09,-0.0274985,-0.0191403,0.00835815,0.0269269,-0.0207018,-0.00622508
5.095,-0.0267651,-0.0182651,0.00849998,0.0259982,-0.0203603,-0.00563791
5.1,-0.0262017,-0.0167134,0.00948831,0.024777,-0.0206056,-0.00417138
5.105,-0.0258711,-0.0149872,0.0108838,0.0235895,-0.0212204,-0.0023691
5.11,-0.0254049,-0.0120851,0.0133198,0.0216449,-0.0223577,0.000712844
5.115,-0.024513,-0.00780073,0.0167123,0.0186563,-0.0238014,0.00514507
5.12,-0.0236799,-0.00336021,0.0203197,0.0156116,-0.0254032,0.00979158
5.125,-0.0229278,-4.58E-05,0.022882,0.0132639,-0.0264483,0.0131845
5.13,-0.0219937,0.0018884,0.0238821,0.0116078,-0.0264864,0.0148786
5.135,-0.0211129,0.00403688,0.0251498,0.00985886,-0.0267098,0.0168509
5.14,-0.0204535,0.00691751,0.027371,0.00781499,-0.0276114,0.0197965
5.145,-0.0197123,0.00986683,0.0295791,0.00568429,-0.0284584,0.0227741
5.15,-0.01854,0.0133179,0.0318579,0.00301499,-0.0290972,0.0260822
5.155,-0.0170249,0.01748,0.034505,-0.000262748,-0.0297508,0.0300135
5.16,-0.0153594,0.0211879,0.0365473,-0.00336506,-0.0299684,0.0333334
5.165,-0.0136065,0.0233531,0.0369596,-0.00562724,-0.0291943,0.0348215
5.17,-0.0118467,0.0229182,0.0347649,-0.00639212,-0.0269112,0.0333034
5.175,-0.0101586,0.0199084,0.030067,-0.00562908,-0.0232242,0.0288533
5.18,-0.00881958,0.0157963,0.0246159,-0.00402802,-0.019304,0.023332
5.185,-0.00772303,0.011765,0.0194881,-0.00233365,-0.0157103,0.018044
5.19,-0.00670428,0.007814,0.0145183,-0.000640701,-0.0122528,0.0128935
5.195,-0.00602403,0.00396879,0.00999282,0.00118659,-0.00924733,0.00806073
5.2,-0.00608638,2.49E-06,0.00608887,0.00351254,-0.00702938,0.00351684
5.205,-0.00703136,-0.00363287,0.00339849,0.00615699,-0.00602167,-0.000135319
5.21,-0.00858628,-0.00590672,0.00267956,0.00836754,-0.00650434,-0.0018632
5.215,-0.0102231,-0.00701242,0.00321063,0.0099509,-0.00775594,-0.00219496
5.22,-0.0116696,-0.00822732,0.00344233,0.0114875,-0.0087249,-0.00276261
5.225,-0.0128921,-0.0103153,0.0025768,0.0133988,-0.00893099,-0.00446784
5.23,-0.0140053,-0.014206,-0.000200704,0.0162878,-0.00797011,-0.00831774
5.235,-0.0150448,-0.0202109,-0.00516614,0.0203549,-0.00570344,-0.0146515
5.24,-0.0158663,-0.0251518,-0.00928543,0.0236818,-0.00379948,-0.0198823
5.245,-0.0168943,-0.0265859,-0.00969163,0.0251033,-0.00415846,-0.0209449
5.25,-0.0186792,-0.0249,-0.0062208,0.0251605,-0.00719287,-0.0179676
5.255,-0.0210302,-0.0214412,-0.000411026,0.0245209,-0.0119045,-0.0126164
5.26,-0.0232858,-0.0190713,0.00421452,0.0244548,-0.0158773,-0.00857754
5.265,-0.0248607,-0.0196743,0.00518647,0.0257123,-0.0173478,-0.00836453
5.27,-0.0254187,-0.0221571,0.00326164,0.0274679,-0.0165586,-0.0109093
5.275,-0.0251771,-0.0245417,0.00063538,0.0287052,-0.0149028,-0.0138023
5.28,-0.0246129,-0.0247614,-0.000148492,0.0285063,-0.0141245,-0.0143817
5.285,-0.0241776,-0.0234347,0.000742842,0.0274889,-0.0143878,-0.0131012
5.29,-0.0240525,-0.0243754,-0.000322903,0.0279599,-0.0137003,-0.0142596
5.295,-0.0241414,-0.0287808,-0.00463938,0.0305547,-0.0112595,-0.0192952
5.3,-0.0243572,-0.0339496,-0.00959235,0.0336635,-0.00852451,-0.0251389
5.305,-0.0248613,-0.0380841,-0.0132229,0.0363415,-0.00671943,-0.0296221
5.31,-0.0259491,-0.0408462,-0.0148971,0.0385642,-0.00638085,-0.0321834
5.315,-0.0275844,-0.0420074,-0.0144229,0.0401788,-0.00759879,-0.03258
5.32,-0.0294474,-0.0421821,-0.0127347,0.0413553,-0.00964913,-0.0317062
5.325,-0.031073,-0.0431009,-0.0120279,0.0428243,-0.0109957,-0.0318286
5.33,-0.0323078,-0.0451032,-0.0127953,0.0446932,-0.0112655,-0.0334277
5.335,-0.0331032,-0.0466103,-0.0135071,0.0460226,-0.0113138,-0.0347088
5.34,-0.0330865,-0.0468295,-0.013743,0.0461395,-0.011168,-0.0349715
5.345,-0.0323481,-0.0463267,-0.0139786,0.0454229,-0.0106056,-0.0348173
5.35,-0.0313568,-0.0456272,-0.0142705,0.0444467,-0.0098648,-0.0345819
5.355,-0.0304569,-0.044671,-0.0142141,0.0433751,-0.00937781,-0.0339973
5.36,-0.0297613,-0.0433381,-0.0135768,0.0422039,-0.00934411,-0.0328598
5.365,-0.0292759,-0.0424162,-0.0131403,0.0413914,-0.00931589,-0.0320755
5.37,-0.0289582,-0.0423832,-0.013425,0.0411889,-0.00896806,-0.0322209
5.375,-0.028857,-0.0429061,-0.0140491,0.0414324,-0.00854931,-0.0328831
5.38,-0.0290866,-0.043736,-0.0146494,0.0420441,-0.00833535,-0.0337088
5.385,-0.0294048,-0.0437671,-0.0143623,0.0422458,-0.00868479,-0.033561
5.39,-0.0291686,-0.0402096,-0.011041,0.0400555,-0.0104659,-0.0295896
5.395,-0.0285085,-0.0314124,-0.00290391,0.0345953,-0.0147828,-0.0198125
5.4,-0.0280455,-0.0178178,0.0102277,0.0264791,-0.022097,-0.00438215
5.405,-0.0280638,-0.0011172,0.0269466,0.0168477,-0.0317603,0.0149126
5.41,-0.0285429,0.0162313,0.0447741,0.00710809,-0.0423296,0.0352215
5.415,-0.0288893,0.0325691,0.0614584,-0.00212452,-0.0521622,0.0542868
5.42,-0.0280013,0.0481092,0.0761106,-0.0116093,-0.060109,0.0717183
5.425,-0.0254965,0.063279,0.0887756,-0.0218137,-0.065975,0.0877887
5.43,-0.0225555,0.0777501,0.100306,-0.0318666,-0.0709339,0.1028
5.435,-0.0207402,0.0912036,0.111944,-0.0406821,-0.0766051,0.117287
5.44,-0.0208444,0.103517,0.124361,-0.0477308,-0.0838344,0.131565
5.445,-0.0219859,0.114197,0.136183,-0.0532381,-0.0913187,0.144557
5.45,-0.0224556,0.121811,0.144266,-0.0573628,-0.096257,0.15362
5.455,-0.0211196,0.123381,0.144501,-0.0590407,-0.095621,0.154662
5.46,-0.0182691,0.114798,0.133067,-0.0557311,-0.0873741,0.143105
5.465,-0.0154575,0.0951633,0.110621,-0.0460181,-0.0727913,0.118809
5.47,-0.014212,0.0681367,0.0823487,-0.0311334,-0.0557493,0.0868827
5.475,-0.015077,0.0379322,0.0530092,-0.0131954,-0.0393096,0.052505
5.48,-0.0177897,0.00822626,0.026016,0.00552146,-0.0252912,0.0197698
5.485,-0.0214657,-0.0174858,0.00397988,0.0224886,-0.014691,-0.00779764
5.49,-0.0251451,-0.0378322,-0.0126871,0.0363599,-0.00719265,-0.0291673
5.495,-0.028179,-0.0531252,-0.0249461,0.046941,-0.00186653,-0.0450744
5.5,-0.0303593,-0.0637851,-0.0334258,0.0543543,0.00177042,-0.0561247
5.505,-0.0319188,-0.0698201,-0.0379013,0.058739,0.003454,-0.062193
5.51,-0.0330662,-0.0725452,-0.039479,0.0609747,0.00370242,-0.0646771
5.515,-0.0335874,-0.0740116,-0.0404243,0.0621223,0.00394731,-0.0660696
5.52,-0.0317415,-0.0751183,-0.0433768,0.0616955,0.00671768,-0.0684132
5.525,-0.024252,-0.0726559,-0.0484039,0.0559498,0.0139441,-0.0698939
5.53,-0.00775174,-0.0567652,-0.0490135,0.0372489,0.0238225,-0.0610713
5.535,0.0178267,-0.0139532,-0.0317799,-0.00223641,0.0286404,-0.026404
5.54,0.0446139,0.0710546,0.0264407,-0.0667812,0.0104923,0.0562889
5.545,0.0596411,0.212591,0.15295,-0.157173,-0.0538717,0.211045
5.55,0.0538235,0.413194,0.35937,-0.269632,-0.176407,0.44604
5.555,0.0240021,0.645889,0.621887,-0.386762,-0.345189,0.73195
5.56,-0.0295883,0.843616,0.873204,-0.469979,-0.521227,0.991206
5.565,-0.10073,0.929855,1.03058,-0.478695,-0.653164,1.13186
5.57,-0.17585,0.873653,1.0495,-0.402877,-0.707457,1.11033
5.575,-0.236504,0.711046,0.94755,-0.273976,-0.683614,0.95759
5.58,-0.266863,0.512264,0.779127,-0.141682,-0.603902,0.745584
5.585,-0.261503,0.334871,0.596374,-0.0423593,-0.495295,0.537655
5.59,-0.227408,0.202244,0.429652,0.0145284,-0.379353,0.364825
5.595,-0.178193,0.112671,0.290864,0.0378291,-0.27081,0.232981
5.6,-0.12732,0.0549986,0.182319,0.0417548,-0.17877,0.137015
5.605,-0.0838087,0.0172351,0.101044,0.0384363,-0.106725,0.0682883
5.61,-0.0514349,-0.00994979,0.0414852,0.0354405,-0.0536474,0.0182069
5.615,-0.0301486,-0.0315062,-0.00135762,0.0355964,-0.0166225,-0.0189739
5.62,-0.0174684,-0.0484505,-0.0309822,0.0380583,0.00780219,-0.0458605
5.625,-0.0103118,-0.0611384,-0.0508265,0.0412518,0.0233912,-0.0646429
5.63,-0.00629166,-0.0698078,-0.0635161,0.043936,0.0330385,-0.0769745
5.635,-0.00383164,-0.0750276,-0.0711959,0.0455294,0.0388928,-0.0844221
5.64,-0.00195154,-0.0774108,-0.0754592,0.0458198,0.0424397,-0.0882595
5.645,-0.000162402,-0.0784876,-0.0783252,0.0454086,0.0451273,-0.0905358
5.65,0.00157578,-0.0797772,-0.081353,0.0451496,0.0478789,-0.0930285
5.655,0.00315259,-0.0813302,-0.0844828,0.0451359,0.0505963,-0.0957322
5.66,0.00465233,-0.0814569,-0.0861093,0.0443431,0.0524012,-0.0967443
5.665,0.00617605,-0.0788482,-0.0850242,0.0419572,0.0526545,-0.0946117
5.67,0.00790104,-0.0740872,-0.0819883,0.0382126,0.0518976,-0.0901102
5.675,0.0099952,-0.0688439,-0.0788391,0.0339763,0.0512885,-0.0852647
5.68,0.0122407,-0.0639261,-0.0761669,0.0298406,0.0510421,-0.0808827
5.685,0.014638,-0.0597019,-0.0743399,0.0260176,0.0513714,-0.0773891
5.69,0.0175901,-0.0557214,-0.0733114,0.0220151,0.052482,-0.0744971
5.695,0.0211551,-0.0507151,-0.0718702,0.0170665,0.0537081,-0.0707746
5.7,0.024863,-0.0445654,-0.0694284,0.0113752,0.0544391,-0.0658143
5.705,0.0284271,-0.0386344,-0.0670615,0.00589317,0.0551303,-0.0610235
5.71,0.0320816,-0.0335664,-0.065648,0.000857262,0.0564241,-0.0572814
5.715,0.036099,-0.0292198,-0.0653188,-0.00397172,0.0585535,-0.0545818
5.72,0.0403195,-0.024802,-0.0651215,-0.00895904,0.0608764,-0.0519173
5.725,0.0443143,-0.0205097,-0.0648239,-0.0137436,0.0630109,-0.0492673
5.73,0.0482518,-0.0160692,-0.064321,-0.0185806,0.0649939,-0.0464133
5.735,0.0528268,-0.0101624,-0.0629892,-0.0246323,0.0668664,-0.0422341
5.74,0.0583669,-0.00308746,-0.0614544,-0.0319156,0.0691789,-0.0372632
5.745,0.0647728,0.00363247,-0.0611404,-0.0394938,0.072696,-0.0332022
5.75,0.0718767,0.00943411,-0.0624426,-0.0469448,0.0775492,-0.0306044
5.755,0.0791981,0.0150849,-0.0641133,-0.0544343,0.0827408,-0.0283066
5.76,0.0860986,0.0209018,-0.0651968,-0.0617767,0.0873504,-0.0255737
5.765,0.0922729,0.0267396,-0.0655333,-0.0687119,0.0911094,-0.0223975
5.77,0.0977927,0.0319937,-0.065799,-0.0749322,0.0944497,-0.0195175
5.775,0.102453,0.0357965,-0.0666563,-0.0798182,0.0976352,-0.0178169
5.78,0.106124,0.0389119,-0.0672117,-0.0837362,0.100075,-0.0163389
5.785,0.108767,0.0419491,-0.0668177,-0.0870158,0.101374,-0.0143579
5.79,0.110378,0.0444417,-0.0659359,-0.089385,0.101795,-0.0124097
5.795,0.111021,0.0463376,-0.0646835,-0.0908511,0.101443,-0.010592
5.8,0.110803,0.0476118,-0.0631911,-0.0914607,0.100455,-0.00899476
5.805,0.109241,0.04847,-0.0607708,-0.0910543,0.0981562,-0.00710189
5.81,0.10565,0.0486978,-0.056952,-0.0891126,0.0938782,-0.00476558
5.815,0.0997319,0.048562,-0.0511699,-0.0856175,0.0871232,-0.00150568
5.82,0.0912145,0.0481658,-0.0430487,-0.0804713,0.0775169,0.00295439
5.825,0.0799351,0.0457914,-0.0341436,-0.0725882,0.0658633,0.00672485
5.83,0.0663754,0.0390068,-0.0273685,-0.0608424,0.054123,0.00671937
5.835,0.0516535,0.0281322,-0.0235213,-0.0460643,0.0434021,0.00266212
5.84,0.0367883,0.0145975,-0.0221908,-0.0296675,0.0340516,-0.004384
5.845,0.0227056,-0.000451444,-0.0231571,-0.0128484,0.0264788,-0.0136304
5.85,0.0098142,-0.0156092,-0.0254234,0.00334572,0.0203444,-0.0236901
5.855,-0.00178933,-0.0304336,-0.0286442,0.0186039,0.0155047,-0.0341086
5.86,-0.0119106,-0.0435311,-0.0316205,0.0320093,0.0113796,-0.0433888
5.865,-0.0201297,-0.0530024,-0.0328728,0.0422228,0.00735725,-0.0495801
5.87,-0.025993,-0.0592226,-0.0332296,0.0491992,0.00417803,-0.0533773
5.875,-0.0301275,-0.0647912,-0.0346638,0.0548013,0.00261901,-0.0574203
5.88,-0.0333072,-0.0708175,-0.0375102,0.0601164,0.0024266,-0.062543
5.885,-0.0355406,-0.074842,-0.0393014,0.0637294,0.00217133,-0.0659007
5.89,-0.0367938,-0.0759682,-0.0391744,0.0651032,0.00137441,-0.0664776
5.895,-0.0374501,-0.0756497,-0.0381996,0.0652982,0.000432706,-0.0657309
5.9,-0.0379232,-0.0744535,-0.0365302,0.0648807,-0.000804269,-0.0640764
5.905,-0.0381679,-0.0722903,-0.0341223,0.063773,-0.00233573,-0.0614373
5.91,-0.0381732,-0.0700428,-0.0318696,0.0624785,-0.00363941,-0.0588391
5.915,-0.0379963,-0.0680334,-0.0300371,0.0612162,-0.00459527,-0.056621
5.92,-0.037789,-0.0666965,-0.0289075,0.0603247,-0.0051277,-0.055197
5.925,-0.0377092,-0.0672523,-0.0295431,0.0605995,-0.00471466,-0.0558848
5.93,-0.037834,-0.0683774,-0.0305435,0.0613211,-0.00420917,-0.057112
5.935,-0.0378797,-0.0669038,-0.0290241,0.0604968,-0.00511277,-0.055384
5.94,-0.0372493,-0.0619403,-0.0246911,0.0572671,-0.00725045,-0.0500167
5.945,-0.0359595,-0.0554811,-0.0195216,0.0527933,-0.00949045,-0.0433028
5.95,-0.034593,-0.0500236,-0.0154306,0.0488534,-0.0110634,-0.03779
5.955,-0.0337833,-0.0477828,-0.0139995,0.0470921,-0.0114222,-0.03567
5.96,-0.0337973,-0.0483114,-0.0145141,0.0474054,-0.0111331,-0.0362723
5.965,-0.0342805,-0.0486083,-0.0143279,0.0478559,-0.0115196,-0.0363362
5.97,-0.0346896,-0.0472683,-0.0125787,0.0473184,-0.0127658,-0.0345527
5.975,-0.0345683,-0.0450581,-0.0104898,0.0459723,-0.0139017,-0.0320706
5.98,-0.0339796,-0.0434616,-0.00948191,0.0447107,-0.0141438,-0.0305669
5.985,-0.0334263,-0.0440632,-0.0106369,0.0447385,-0.0131575,-0.0315811
5.99,-0.0332268,-0.0469966,-0.0137698,0.046317,-0.0112335,-0.0350835
5.995,-0.0334881,-0.051574,-0.0180859,0.0491106,-0.00889245,-0.0402181
6,-0.0342346,-0.0567992,-0.0225646,0.0525583,-0.00673763,-0.0458207
6.005,-0.0355773,-0.0614079,-0.0258307,0.0559944,-0.00562721,-0.0503672
6.01,-0.0371505,-0.0639537,-0.0268032,0.0583725,-0.00597403,-0.0523985
6.015,-0.0384079,-0.0642105,-0.0258026,0.0592468,-0.00727768,-0.0519691
6.02,-0.0390661,-0.0626128,-0.0235467,0.0587043,-0.00896011,-0.0497442
6.025,-0.0394891,-0.0618088,-0.0223197,0.0584843,-0.00991276,-0.0485716
6.03,-0.0400371,-0.0639079,-0.0238708,0.0600127,-0.00933364,-0.050679
6.035,-0.040758,-0.0672402,-0.0264822,0.0623527,-0.00824212,-0.0541106
6.04,-0.0416395,-0.0700226,-0.028383,0.0644681,-0.00765362,-0.0568145
6.045,-0.0424837,-0.0716729,-0.0291891,0.0659083,-0.00767565,-0.0582327
6.05,-0.0433236,-0.0723058,-0.0289823,0.0667586,-0.00827995,-0.0584787
6.055,-0.0441219,-0.0725764,-0.0284545,0.0673757,-0.00904553,-0.0583302
6.06,-0.0446118,-0.0733809,-0.0287691,0.0681231,-0.00914675,-0.0589763
6.065,-0.0447172,-0.0758565,-0.0311393,0.0696132,-0.0078392,-0.061774
6.07,-0.0443715,-0.0802059,-0.0358344,0.0719248,-0.00492887,-0.0669959
6.075,-0.0438617,-0.0847796,-0.0409178,0.0742711,-0.00169968,-0.0725714
6.08,-0.0437173,-0.0883393,-0.044622,0.0762429,0.000522321,-0.0767652
6.085,-0.0438242,-0.0913242,-0.0475,0.0780279,0.00212223,-0.0801501
6.09,-0.0439059,-0.0947991,-0.0508933,0.0800813,0.0040342,-0.0841155
6.095,-0.0441607,-0.0984904,-0.0543297,0.0823596,0.00587107,-0.0882307
6.1,-0.0447608,-0.101591,-0.0568306,0.0844965,0.0069685,-0.091465
6.105,-0.0454798,-0.103885,-0.0584052,0.0862358,0.00746246,-0.0936982
6.11,-0.0460827,-0.104439,-0.058356,0.0869035,0.007086,-0.0939895
6.115,-0.0462772,-0.103493,-0.0572157,0.0864698,0.00631533,-0.0927851
6.12,-0.0460884,-0.103055,-0.056967,0.0861082,0.00628075,-0.092389
6.125,-0.0459778,-0.103819,-0.0578409,0.086485,0.00684915,-0.0933341
6.13,-0.046146,-0.105074,-0.0589277,0.0873067,0.00737952,-0.0946862
6.135,-0.046422,-0.105945,-0.0595228,0.0879689,0.00756378,-0.0955327
6.14,-0.0467361,-0.105985,-0.0592492,0.0881737,0.00722446,-0.0953981
6.145,-0.046732,-0.105283,-0.0585506,0.0877656,0.00682345,-0.094589
6.15,-0.0462492,-0.103754,-0.0575045,0.0866041,0.00649827,-0.0931024
6.155,-0.0454271,-0.101665,-0.0562377,0.0849235,0.0062415,-0.091165
6.16,-0.0444348,-0.100322,-0.0558868,0.0835751,0.00661182,-0.0901869
6.165,-0.0434069,-0.100493,-0.0570858,0.0830804,0.00789748,-0.0909779
6.17,-0.0426277,-0.101488,-0.0588601,0.0832051,0.00937176,-0.0925768
6.175,-0.042059,-0.102606,-0.0605466,0.0835221,0.0106739,-0.0941959
6.18,-0.0416038,-0.10297,-0.0613663,0.0834697,0.0114099,-0.0948796
6.185,-0.0413427,-0.101969,-0.060626,0.0827409,0.0111332,-0.0938741
6.19,-0.0415674,-0.0995053,-0.0579379,0.0814483,0.00945153,-0.0908999
6.195,-0.0422495,-0.0952335,-0.052984,0.0793758,0.0061976,-0.0855734
6.2,-0.0432268,-0.0877664,-0.0445396,0.0756289,0.000757936,-0.0763868
6.205,-0.0443696,-0.0761709,-0.0318013,0.0695941,-0.00725628,-0.0623378
6.21,-0.0456952,-0.0623067,-0.0166115,0.0623549,-0.0167915,-0.0455634
6.215,-0.0473026,-0.0482408,-0.000938162,0.0551619,-0.0267685,-0.0283934
6.22,-0.048555,-0.0332798,0.0152752,0.0472473,-0.0368523,-0.010395
6.225,-0.0484755,-0.0177668,0.0307087,0.038245,-0.045717,0.00747197
6.23,-0.0469328,-0.0031478,0.043785,0.0289141,-0.052376,0.0234619
6.235,-0.0447983,0.0113318,0.0561301,0.0193219,-0.058271,0.0389492
6.24,-0.0432501,0.0274706,0.0707207,0.00911032,-0.0658011,0.0566907
6.245,-0.0427595,0.0440148,0.0867743,-0.000724735,-0.0747864,0.0755111
6.25,-0.042146,0.0573223,0.0994683,-0.00876203,-0.081761,0.090523
6.255,-0.0400031,0.0654351,0.105438,-0.0146831,-0.0839706,0.0986537
6.26,-0.0361694,0.0659231,0.102092,-0.0171783,-0.0798254,0.0970037
6.265,-0.0321091,0.0555753,0.0876844,-0.0135482,-0.0691628,0.082711
6.27,-0.0296414,0.0346886,0.0643299,-0.00291399,-0.0542543,0.0571683
6.275,-0.0295872,0.00742315,0.0370104,0.0127964,-0.0384501,0.0256537
6.28,-0.0319097,-0.0212617,0.010648,0.0306985,-0.0245707,-0.00612783
6.285,-0.036054,-0.048741,-0.0126869,0.0489564,-0.013491,-0.0354654
6.29,-0.0411798,-0.073888,-0.0327082,0.0664343,-0.00489105,-0.0615433
6.295,-0.0462713,-0.0943734,-0.0481021,0.0812012,0.00105705,-0.0822582
6.3,-0.050294,-0.107749,-0.0574551,0.0912462,0.00413441,-0.0953806
6.305,-0.0528767,-0.11501,-0.0621336,0.0969295,0.00534449,-0.102274
6.31,-0.0544663,-0.119212,-0.0647456,0.100273,0.00593475,-0.106208
6.315,-0.0553043,-0.122764,-0.0674597,0.102808,0.0070179,-0.109826
6.32,-0.0544658,-0.126012,-0.0715461,0.104199,0.0098613,-0.11406
6.325,-0.0493916,-0.126649,-0.0772578,0.101637,0.0160886,-0.117726
6.33,-0.0369653,-0.118366,-0.0814011,0.0896807,0.025655,-0.115336
6.335,-0.0143655,-0.0902226,-0.0758571,0.0603839,0.0355022,-0.0958861
6.34,0.0155214,-0.0278967,-0.0434181,0.00714492,0.0340287,-0.0411736
6.345,0.0415587,0.0842932,0.0427346,-0.0726606,-0.00067892,0.0733395
6.35,0.0507455,0.257225,0.20648,-0.177807,-0.0899132,0.26772
6.355,0.0358075,0.481935,0.446128,-0.298919,-0.236898,0.535817
6.36,-0.00557831,0.709424,0.715003,-0.406366,-0.416028,0.822393
6.365,-0.0704558,0.859875,0.930331,-0.455771,-0.577804,1.03358
6.37,-0.148665,0.874981,1.02365,-0.419338,-0.676834,1.09617
6.375,-0.222797,0.759609,0.982406,-0.309929,-0.695824,1.00575
6.38,-0.273781,0.573671,0.847452,-0.173142,-0.647344,0.820485
6.385,-0.289538,0.384801,0.674339,-0.0550003,-0.556495,0.611495
6.39,-0.270474,0.231332,0.501806,0.022599,-0.445876,0.423277
6.395,-0.227693,0.121238,0.348932,0.0614618,-0.332915,0.271453
6.4,-0.175766,0.0476068,0.223373,0.0739928,-0.230443,0.15645
6.405,-0.12672,-0.000135643,0.126584,0.07324,-0.146245,0.0730051
6.41,-0.0876381,-0.0316039,0.0560342,0.0688444,-0.0829492,0.0141048
6.415,-0.0604112,-0.0537562,0.00665492,0.0659146,-0.0387206,-0.027194
6.42,-0.0435584,-0.0707872,-0.0272288,0.0660174,-0.00942786,-0.0565895
6.425,-0.0343553,-0.083479,-0.0491236,0.0680316,0.00852648,-0.0765581
6.43,-0.0298181,-0.0910055,-0.0611874,0.0697575,0.0181111,-0.0878686
6.435,-0.0273773,-0.0947024,-0.0673251,0.0704827,0.0230638,-0.0935465
6.44,-0.0254861,-0.0965813,-0.0710952,0.0704756,0.0263325,-0.096808
6.445,-0.0234002,-0.0976604,-0.0742602,0.0698943,0.029364,-0.0992584
6.45,-0.0210526,-0.0982662,-0.0772136,0.0688887,0.0324245,-0.101313
6.455,-0.018831,-0.0987868,-0.0799558,0.0679067,0.0352904,-0.103197
6.46,-0.016748,-0.0985522,-0.0818042,0.0665686,0.0375602,-0.104129
6.465,-0.0144397,-0.0960121,-0.0815724,0.0637694,0.038759,-0.102528
6.47,-0.0117502,-0.0909471,-0.0791969,0.0592923,0.0389403,-0.0982326
6.475,-0.00902735,-0.0855624,-0.076535,0.0546114,0.0389756,-0.093587
6.48,-0.00681941,-0.0812845,-0.0744651,0.0508668,0.0390552,-0.089922
6.485,-0.00508743,-0.0783684,-0.073281,0.0481832,0.0393716,-0.0875548
6.49,-0.00337044,-0.0769151,-0.0735447,0.0463529,0.0405151,-0.086868
6.495,-0.00137987,-0.075208,-0.0738281,0.044218,0.041828,-0.086046
6.5,0.00105653,-0.0720664,-0.0731229,0.0409976,0.0428275,-0.0838251
6.505,0.00406929,-0.0683156,-0.0723849,0.0370926,0.0441408,-0.0812334
6.51,0.00762593,-0.0648282,-0.0724542,0.0330258,0.0462342,-0.07926
6.515,0.0113324,-0.0612907,-0.0726231,0.0288434,0.0484717,-0.0773151
6.52,0.0148489,-0.0572277,-0.0720766,0.0244674,0.0501864,-0.0746538
6.525,0.018406,-0.0528449,-0.0712509,0.0198833,0.0517634,-0.0716467
6.53,0.022354,-0.0487622,-0.0711162,0.0152467,0.053965,-0.0692118
6.535,0.0270917,-0.0439546,-0.0710463,0.00973579,0.05666,-0.0663958
6.54,0.032803,-0.0368639,-0.069667,0.00234455,0.0591611,-0.0615056
6.545,0.0393912,-0.0277798,-0.067171,-0.00670385,0.0615237,-0.0548199
6.55,0.0467029,-0.018332,-0.0650349,-0.01638,0.0645119,-0.0481319
6.555,0.0543331,-0.0109718,-0.0653049,-0.0250346,0.069073,-0.0440384
6.56,0.0619503,-0.00541752,-0.0673678,-0.0326392,0.0746618,-0.0420226
6.565,0.069354,-0.000421527,-0.0697755,-0.0397981,0.0803264,-0.0405283
6.57,0.0765446,0.00535262,-0.071192,-0.0472834,0.0852958,-0.0380124
6.575,0.0833367,0.0117111,-0.0716256,-0.0548758,0.0894675,-0.0345916
6.58,0.0891949,0.016638,-0.0725569,-0.0611027,0.0933874,-0.0322848
6.585,0.0933556,0.0190788,-0.0742768,-0.064914,0.0967826,-0.0318686
6.59,0.0954747,0.01922,-0.0762547,-0.066219,0.099148,-0.032929
6.595,0.0955845,0.0182749,-0.0773095,-0.0657367,0.0998204,-0.0340836
6.6,0.0940406,0.0184493,-0.0755913,-0.064946,0.0979369,-0.0329909
6.605,0.0910752,0.020038,-0.0710372,-0.0641512,0.0935956,-0.0294444
6.61,0.0864268,0.0221113,-0.0643155,-0.0626645,0.0870311,-0.0243666
6.615,0.0798414,0.0231827,-0.0566586,-0.059481,0.0788083,-0.0193273
6.62,0.0711905,0.0223915,-0.048799,-0.0540296,0.0692759,-0.0152464
6.625,0.0603023,0.0195179,-0.0407843,-0.0460842,0.0583623,-0.0122782
6.63,0.0471665,0.0143015,-0.032865,-0.0354885,0.0462062,-0.0107176
